"asset","offset_seconds","depth","threshold_bps","catalog_equivalent_rows","entries","settled_trades","wins","losses","ties","win_rate_pct","roi_pct_at_0_55","pnl_units_at_0_55","break_even_entry_price","wilson_lower_win_rate_pct","z_score","avg_abs_deviation_bps","avg_signed_deviation_bps","trades_per_day","max_drawdown_units","longest_loss_streak","active_months","profitable_active_months","worst_month_roi_pct_at_0_55","best_month_roi_pct_at_0_55","suitability_at_0_55"
"ETH","25","10","10","2","15871","15841","8622","7219","30","54.4284","-1.0373","-90.55","0.5443","53.6518","11.1472","22.2882","-0.4201","87.2033","30","10","7","4","-4.8375","6.8726","reject"
"ETH","25","10","15","2","9484","9470","5225","4245","14","55.1742","0.3163","16.5","0.5517","54.1707","10.0705","29.0534","-0.7245","52.1099","26","10","7","5","-2.4639","7.0996","watch_only"
"ETH","25","10","20","2","6045","6038","3345","2693","7","55.3991","0.7249","24.1","0.554","54.1423","8.3908","35.784","-1.0598","33.2143","21","10","7","5","-1.3903","6.8736","watch_only"
"ETH","25","10","25","2","4056","4053","2246","1807","3","55.4157","0.7553","16.85","0.5542","53.881","6.8957","42.4075","-1.136","22.2857","16","10","7","5","-0.9363","6.5044","watch_only"
"ETH","25","10","30","2","2841","2838","1578","1260","3","55.6025","1.0944","17.1","0.556","53.7682","5.9693","48.8481","-0.6989","15.6099","16","8","7","5","-5.4779","4.8951","watch_only"
"ETH","25","10","35","2","2044","2042","1115","927","2","54.6033","-0.7205","-8.1","0.546","52.4372","4.1604","55.3072","-0.3708","11.2308","17","7","7","3","-10.7438","3.3058","reject"
"ETH","25","10","40","2","1544","1543","846","697","1","54.8283","-0.3121","-2.65","0.5483","52.3361","3.7932","61.1656","0.1667","8.4835","15","7","7","2","-6.7599","5.6874","reject"
"ETH","25","10","45","2","1171","1171","631","540","0","53.8856","-2.0262","-13.05","0.5389","51.0223","2.6593","67.0951","0.8894","6.4341","16","8","7","2","-5.2342","6.0606","reject"
"ETH","25","10","50","2","914","914","498","416","0","54.4858","-0.935","-4.7","0.5449","51.2452","2.7123","72.6265","3.6779","5.022","14","8","6","2","-21.2121","3.4238","reject"
"ETH","25","10","55","2","681","681","367","314","0","53.8913","-2.0158","-7.55","0.5389","50.136","2.031","79.5118","3.638","3.7418","14","9","6","1","-20.9486","1.8432","reject"
"ETH","25","10","60","2","530","530","281","249","0","53.0189","-3.6021","-10.5","0.5302","48.7633","1.39","85.8841","3.0719","2.9121","20","7","5","2","-17.3554","1.6276","reject"
"ETH","25","10","65","2","425","425","220","205","0","51.7647","-5.8824","-13.75","0.5176","47.0195","0.7276","91.672","7.1678","2.3352","20","8","5","1","-17.3554","4.8951","insufficient_sample"
"ETH","25","10","70","2","333","333","175","158","0","52.5526","-4.4499","-8.15","0.5255","47.1907","0.9316","98.4242","9.59","1.8297","24","8","5","2","-14.8936","7.2261","insufficient_sample"
"ETH","25","10","75","2","283","283","154","129","0","54.417","-1.0601","-1.65","0.5442","48.5938","1.4861","102.9621","9.7485","1.5549","22","8","4","2","-6.7599","17.6471","insufficient_sample"
"ETH","25","10","80","2","226","226","123","103","0","54.4248","-1.0459","-1.3","0.5442","47.9116","1.3304","109.3527","17.3977","1.2418","20","7","4","2","-10.8062","34.6801","insufficient_sample"
"ETH","25","10","85","2","184","184","98","86","0","53.2609","-3.1621","-3.2","0.5326","46.0587","0.8847","115.4882","17.7593","1.011","20","7","4","2","-19.1919","36.3636","insufficient_sample"
"ETH","25","10","90","2","153","153","84","69","0","54.902","-0.1783","-0.15","0.549","46.9935","1.2127","121.1966","21.9579","0.8407","17","6","3","1","-24.2424","12.8527","insufficient_sample"
"ETH","25","10","95","2","121","121","67","54","0","55.3719","0.6762","0.45","0.5537","46.4849","1.1818","128.8658","27.7161","0.6648","14","6","3","1","-18.1818","18.5771","insufficient_sample"
"ETH","25","10","100","2","107","107","58","49","0","54.2056","-1.4444","-0.85","0.5421","44.7833","0.8701","132.9759","27.676","0.5879","12","5","2","1","-14.6568","18.1818","insufficient_sample"
"ETH","30","100","0","1","52416","52258","27447","24811","158","52.5221","-4.4917","-1294.9","0.5252","52.0938","11.5311","30.6332","-0.9712","288","47","11","7","0","-5.2974","-3.2902","reject"
"ETH","30","100","5","2","44177","44059","23312","20747","118","52.9109","-3.7883","-920.45","0.5291","52.4445","12.22","35.8817","-1.1599","242.7308","45","11","7","0","-5.5786","-1.9928","reject"
"ETH","30","100","10","2","36526","36440","19462","16978","86","53.4083","-2.8871","-580","0.5341","52.8958","13.0125","41.8365","-1.4808","200.6923","42","11","7","1","-5.1147","0.2938","reject"
"ETH","30","100","15","2","29975","29906","16124","13782","69","53.9156","-1.9671","-324.3","0.5392","53.3502","13.5428","48.27","-1.889","164.6978","48","11","7","1","-3.4204","2.5204","reject"
"ETH","30","100","20","2","24693","24636","13365","11271","57","54.2499","-1.3607","-184.8","0.5425","53.6272","13.3411","54.8739","-2.3601","135.6758","44","11","7","2","-2.7926","3.0992","reject"
"ETH","30","100","25","2","20547","20503","11146","9357","44","54.3628","-1.1561","-130.65","0.5436","53.6802","12.494","61.4179","-2.8271","112.8956","42","11","7","2","-2.8023","3.2483","reject"
"ETH","30","100","30","2","17124","17092","9341","7751","32","54.6513","-0.6328","-59.6","0.5465","53.904","12.1619","68.2199","-3.3357","94.0879","37","11","7","3","-3.0439","3.5372","reject"
"ETH","30","100","35","2","14431","14408","7888","6520","23","54.7474","-0.4586","-36.4","0.5475","53.9335","11.3968","74.8917","-3.9127","79.2912","33","11","7","4","-3.2586","3.2292","reject"
"ETH","30","100","40","2","12267","12250","6694","5556","17","54.6449","-0.6447","-43.5","0.5464","53.762","10.2819","81.4946","-4.467","67.4011","32","11","7","4","-4.8951","3.4038","reject"
"ETH","30","100","45","2","10514","10501","5729","4772","13","54.5567","-0.805","-46.55","0.5456","53.6029","9.3389","88.017","-4.9832","57.7692","31","11","7","3","-4.2496","2.3879","reject"
"ETH","30","100","50","2","9094","9087","4968","4119","7","54.6715","-0.5968","-29.85","0.5467","53.6462","8.9063","94.3583","-5.7033","49.967","38","11","7","3","-4.0927","3.6224","reject"
"ETH","30","100","55","2","7877","7871","4301","3570","6","54.6436","-0.6475","-28.05","0.5464","53.5418","8.2395","100.8345","-6.5011","43.2802","37","11","7","2","-4.9402","3.1155","reject"
"ETH","30","100","60","2","6906","6900","3777","3123","6","54.7391","-0.4739","-18","0.5474","53.5623","7.8732","106.9276","-6.9418","37.9451","34","11","7","3","-6.4533","3.6159","reject"
"ETH","30","100","65","2","6025","6022","3270","2752","3","54.3009","-1.2705","-42.1","0.543","53.0404","6.6751","113.4438","-7.6527","33.1044","27","11","7","3","-7.3917","1.0855","reject"
"ETH","30","100","70","2","5324","5322","2890","2432","2","54.3029","-1.267","-37.1","0.543","52.9619","6.2781","119.5109","-7.5464","29.2527","23","11","7","4","-9.3333","4.7562","reject"
"ETH","30","100","75","2","4697","4695","2541","2154","2","54.1214","-1.5968","-41.25","0.5412","52.6932","5.648","125.7852","-7.9104","25.8077","26","11","7","3","-9.0909","8.4798","reject"
"ETH","30","100","80","2","4147","4145","2234","1911","2","53.8963","-2.0058","-45.75","0.539","52.3758","5.017","132.1931","-7.8394","22.7857","33","9","7","3","-9.4239","9.4276","reject"
"ETH","30","100","85","2","3696","3694","1978","1716","2","53.5463","-2.6417","-53.7","0.5355","51.9351","4.3108","138.2612","-8.1074","20.3077","38","9","7","3","-12.7864","7.8921","reject"
"ETH","30","100","90","2","3337","3336","1791","1545","1","53.6871","-2.3865","-43.8","0.5369","51.9917","4.2591","143.7322","-8.532","18.3352","44","9","7","4","-13.0682","6.0606","reject"
"ETH","30","100","95","2","3014","3013","1626","1387","1","53.9661","-1.8791","-31.15","0.5397","52.1825","4.3541","149.2239","-7.5737","16.5604","31","9","7","4","-11.2141","8.5044","reject"
"ETH","30","100","100","2","2726","2725","1472","1253","1","54.0183","-1.7842","-26.75","0.5402","52.1427","4.1953","154.6889","-6.7944","14.978","29","9","7","2","-10.7981","3.0131","reject"
"ETH","30","90","0","1","52416","52258","27496","24762","158","52.6159","-4.3217","-1245.9","0.5262","52.1876","11.9598","29.0242","-0.8701","288","48","11","7","0","-5.4884","-2.9745","reject"
"ETH","30","90","5","2","43660","43546","23089","20457","114","53.0221","-3.5868","-861.3","0.5302","52.5531","12.6128","34.3401","-1.0559","239.8901","43","11","7","0","-5.2197","-1.1548","reject"
"ETH","30","90","10","2","35686","35604","19076","16528","82","53.5782","-2.5791","-506.2","0.5358","53.0599","13.5036","40.3482","-1.388","196.0769","41","11","7","1","-4.2027","0.8609","reject"
"ETH","30","90","15","2","29145","29081","15679","13402","64","53.9149","-1.9685","-315.55","0.5391","53.3415","13.3524","46.6137","-1.7732","160.1374","43","11","7","1","-3.1837","2.3771","reject"
"ETH","30","90","20","2","23714","23662","12852","10810","52","54.3149","-1.2428","-162.1","0.5431","53.6796","13.2749","53.3037","-2.2171","130.2967","43","11","7","2","-2.9943","4.3311","reject"
"ETH","30","90","25","2","19484","19447","10590","8857","37","54.4557","-0.9878","-105.85","0.5446","53.7549","12.4272","60.0077","-2.6143","107.0549","39","11","7","2","-2.3298","3.9193","reject"
"ETH","30","90","30","2","16120","16093","8801","7292","27","54.6884","-0.5656","-50.15","0.5469","53.9182","11.8952","66.8123","-3.198","88.5714","35","11","7","3","-2.9806","4.7604","reject"
"ETH","30","90","35","2","13514","13494","7384","6110","20","54.7206","-0.5072","-37.7","0.5472","53.8795","10.9673","73.4495","-3.9391","74.2527","32","11","7","4","-3.5252","3.3752","reject"
"ETH","30","90","40","2","11411","11397","6218","5179","14","54.5582","-0.8023","-50.35","0.5456","53.6427","9.7324","80.0946","-4.3989","62.6978","33","11","7","3","-5.1227","3.5847","reject"
"ETH","30","90","45","2","9744","9733","5331","4402","11","54.7724","-0.4133","-22.15","0.5477","53.7819","9.4166","86.5443","-4.922","53.5385","33","11","7","4","-4.4948","4.2744","reject"
"ETH","30","90","50","2","8378","8371","4582","3789","7","54.7366","-0.4785","-22.05","0.5474","53.6684","8.6673","92.926","-5.6458","46.033","36","11","7","4","-5.1868","2.9341","reject"
"ETH","30","90","55","2","7208","7202","3945","3257","6","54.7765","-0.4061","-16.1","0.5478","53.6247","8.107","99.4953","-6.1893","39.6044","36","11","7","4","-6.8819","3.0844","reject"
"ETH","30","90","60","2","6206","6202","3379","2823","4","54.4824","-0.9404","-32.1","0.5448","53.2406","7.0601","106.2795","-6.9438","34.0989","30","11","7","3","-6.2373","2.0904","reject"
"ETH","30","90","65","2","5475","5473","2982","2491","2","54.4857","-0.9348","-28.15","0.5449","53.1636","6.637","112.1216","-7.2609","30.0824","27","11","7","3","-6.5202","5.3851","reject"
"ETH","30","90","70","2","4818","4816","2614","2202","2","54.2774","-1.3133","-34.8","0.5428","52.8676","5.9368","118.2113","-7.6456","26.4725","23","10","7","3","-9.6521","5.8345","reject"
"ETH","30","90","75","2","4241","4240","2298","1942","1","54.1981","-1.4576","-34","0.542","52.6953","5.4672","124.4246","-7.4603","23.3022","29","9","7","4","-10.0755","9.777","reject"
"ETH","30","90","80","2","3724","3723","2022","1701","1","54.311","-1.2523","-25.65","0.5431","52.7073","5.2609","130.9479","-7.8154","20.4615","32","9","7","4","-9.462","7.8921","reject"
"ETH","30","90","85","2","3314","3313","1788","1525","1","53.9692","-1.8736","-34.15","0.5397","52.2684","4.5693","136.9514","-7.9871","18.2088","29","9","7","4","-9.0909","4.6077","reject"
"ETH","30","90","90","2","2993","2992","1615","1377","1","53.9773","-1.8589","-30.6","0.5398","52.1874","4.3511","142.2557","-7.5804","16.4451","26","9","7","4","-10.3624","5.5718","reject"
"ETH","30","90","95","2","2684","2683","1435","1248","1","53.4849","-2.7537","-40.65","0.5348","51.5939","3.6102","147.9959","-6.846","14.7473","30","9","7","3","-10.8062","1.5417","reject"
"ETH","30","90","100","2","2428","2427","1296","1131","1","53.3993","-2.9092","-38.85","0.534","51.4108","3.3493","153.3284","-7.4097","13.3407","27","9","7","3","-10.9928","1.9956","reject"
"ETH","30","80","0","1","52415","52257","27484","24773","158","52.5939","-4.3615","-1257.35","0.5259","52.1656","11.8593","27.318","-0.7691","287.9945","49","11","7","0","-6.1702","-3.1639","reject"
"ETH","30","80","5","2","43182","43071","22872","20199","111","53.103","-3.4402","-817.05","0.531","52.6315","12.8797","32.63","-0.9445","237.2637","38","11","7","0","-4.7632","-1.9283","reject"
"ETH","30","80","10","2","34836","34764","18621","16143","72","53.564","-2.6055","-499.2","0.5356","53.0394","13.2904","38.6703","-1.2537","191.4066","38","11","7","1","-4.3554","1.2917","reject"
"ETH","30","80","15","2","28052","27991","15157","12834","61","54.1495","-1.5429","-238.05","0.5415","53.5653","13.8848","45.0144","-1.6434","154.1319","42","11","7","1","-3.2102","3.4965","reject"
"ETH","30","80","20","2","22618","22568","12282","10286","50","54.4222","-1.0482","-130.4","0.5442","53.7717","13.2866","51.6485","-2.085","124.2747","41","11","7","2","-1.9073","3.9109","reject"
"ETH","30","80","25","2","18281","18248","9963","8285","33","54.5978","-0.73","-73.4","0.546","53.8745","12.4218","58.5928","-2.5117","100.4451","37","11","7","2","-2.3243","3.4219","reject"
"ETH","30","80","30","2","15034","15011","8242","6769","23","54.9064","-0.1699","-14.05","0.5491","54.1092","12.0226","65.3341","-3.1205","82.6044","34","11","7","4","-2.9833","4.754","reject"
"ETH","30","80","35","2","12544","12527","6856","5671","17","54.7298","-0.4906","-33.85","0.5473","53.8568","10.5875","71.8725","-3.8182","68.9231","33","11","7","4","-4.352","3.7805","reject"
"ETH","30","80","40","2","10467","10456","5725","4731","11","54.7533","-0.4482","-25.8","0.5475","53.7976","9.7208","78.719","-4.2839","57.511","34","11","7","4","-3.6343","3.9333","reject"
"ETH","30","80","45","2","8902","8891","4857","4034","11","54.6283","-0.675","-33.05","0.5463","53.5916","8.7282","85.1072","-5.1936","48.9121","34","11","7","4","-6.274","4.3534","reject"
"ETH","30","80","50","2","7599","7591","4166","3425","8","54.8808","-0.2165","-9.05","0.5488","53.7592","8.5049","91.5697","-5.5507","41.7527","33","11","7","4","-5.7475","2.2067","reject"
"ETH","30","80","55","2","6536","6533","3576","2957","3","54.7375","-0.4771","-17.15","0.5474","53.528","7.6583","97.9343","-6.0606","35.9121","33","11","7","4","-6.0092","1.887","reject"
"ETH","30","80","60","2","5609","5608","3065","2543","1","54.6541","-0.6289","-19.4","0.5465","53.3484","6.9705","104.6392","-6.5609","30.8187","23","11","7","4","-7.2544","3.5813","reject"
"ETH","30","80","65","2","4895","4894","2673","2221","1","54.6179","-0.6946","-18.7","0.5462","53.2199","6.4611","110.8004","-7.3234","26.8956","23","9","7","4","-9.8954","5.4018","reject"
"ETH","30","80","70","2","4292","4291","2350","1941","1","54.7658","-0.4257","-10.05","0.5477","53.2729","6.2437","116.8969","-7.7123","23.5824","24","9","7","4","-8.4175","5.0157","reject"
"ETH","30","80","75","2","3750","3749","2053","1696","1","54.7613","-0.4339","-8.95","0.5476","53.1639","5.8306","123.3303","-8.0137","20.6044","24","9","7","4","-6.1896","9.4819","reject"
"ETH","30","80","80","2","3333","3332","1813","1519","1","54.4118","-1.0692","-19.6","0.5441","52.7165","5.0932","129.0672","-7.9133","18.3132","29","9","7","4","-7.7204","8.1081","reject"
"ETH","30","80","85","2","2954","2953","1591","1362","1","53.8774","-2.0404","-33.15","0.5388","52.0756","4.2141","135.0526","-6.9463","16.2308","33","9","7","4","-10.0346","4.7766","reject"
"ETH","30","80","90","2","2625","2624","1411","1213","1","53.7729","-2.2303","-32.2","0.5377","51.8611","3.8653","141.0255","-6.5124","14.4231","25","9","7","4","-10.5225","2.2055","reject"
"ETH","30","80","95","2","2348","2348","1262","1086","0","53.7479","-2.2766","-29.4","0.5375","51.7266","3.6321","146.7411","-6.9298","12.9011","28","9","7","3","-13.834","2.8466","reject"
"ETH","30","80","100","2","2109","2109","1133","976","0","53.7221","-2.3234","-26.95","0.5372","51.5893","3.4187","152.3098","-6.5623","11.5879","31","9","7","3","-14.9127","5.441","reject"
"ETH","30","70","0","1","52414","52256","27489","24767","158","52.6045","-4.3424","-1251.8","0.526","52.1762","11.9075","25.5017","-0.6682","287.989","47","11","7","0","-6.4758","-2.5023","reject"
"ETH","30","70","5","2","42580","42472","22548","19924","108","53.0891","-3.4656","-811.6","0.5309","52.6142","12.7325","30.8197","-0.8402","233.956","43","11","7","0","-5.0967","-1.3609","reject"
"ETH","30","70","10","2","33851","33774","18120","15654","77","53.6507","-2.4476","-455.7","0.5365","53.1185","13.4184","36.858","-1.1626","185.9945","35","11","7","1","-4.1784","0.767","reject"
"ETH","30","70","15","2","26747","26690","14480","12210","57","54.2525","-1.3561","-199.5","0.5425","53.6543","13.8948","43.3452","-1.5628","146.9615","43","11","7","1","-2.8215","2.2709","reject"
"ETH","30","70","20","2","21194","21153","11533","9620","41","54.5218","-0.8677","-101.15","0.5452","53.85","13.1531","50.1504","-1.9383","116.4505","45","11","7","2","-2.1621","4.1322","reject"
"ETH","30","70","25","2","17020","16989","9298","7691","31","54.7295","-0.4909","-45.95","0.5473","53.98","12.3291","56.9602","-2.5319","93.5165","43","11","7","3","-2.5846","5.1005","reject"
"ETH","30","70","30","2","13925","13906","7621","6285","19","54.8037","-0.3565","-27.3","0.548","53.9753","11.3294","63.5425","-3.0291","76.511","38","11","7","3","-2.603","4.1027","reject"
"ETH","30","70","35","2","11404","11391","6250","5141","13","54.8679","-0.2399","-15.05","0.5487","53.9525","10.3908","70.4225","-3.7692","62.6593","34","11","7","4","-4.0933","3.6062","reject"
"ETH","30","70","40","2","9475","9465","5197","4268","10","54.9076","-0.1679","-8.75","0.5491","53.9033","9.5489","77.1421","-4.348","52.0604","34","11","7","4","-4.4408","5.8612","reject"
"ETH","30","70","45","2","7977","7970","4360","3610","7","54.7051","-0.5356","-23.5","0.5471","53.6103","8.401","83.6672","-4.8309","43.8297","31","11","7","4","-7.4649","4.6382","reject"
"ETH","30","70","50","2","6783","6780","3732","3048","3","55.0442","0.0804","3","0.5504","53.8576","8.3069","90.0592","-5.1544","37.2692","28","11","7","4","-5.5587","2.0593","watch_only"
"ETH","30","70","55","2","5798","5795","3190","2605","3","55.0475","0.0862","2.75","0.5505","53.7637","7.6847","96.45","-5.7068","31.8571","27","9","7","4","-7.7273","2.7879","watch_only"
"ETH","30","70","60","2","4957","4956","2713","2243","1","54.7417","-0.4695","-12.8","0.5474","53.3528","6.6762","103.0817","-6.2905","27.2363","23","9","7","4","-7.1567","4.798","reject"
"ETH","30","70","65","2","4290","4289","2338","1951","1","54.5115","-0.8879","-20.95","0.5451","53.0179","5.9093","109.4019","-7.0793","23.5714","24","9","7","4","-8.4416","7.3025","reject"
"ETH","30","70","70","2","3733","3732","2042","1690","1","54.716","-0.5163","-10.6","0.5472","53.1149","5.762","115.6834","-7.0606","20.511","24","9","7","4","-7.3281","7.9545","reject"
"ETH","30","70","75","2","3273","3272","1776","1496","1","54.2787","-1.311","-23.6","0.5428","52.5677","4.895","121.757","-7.4296","17.9835","24","9","7","3","-8.2413","3.1208","reject"
"ETH","30","70","80","2","2889","2889","1569","1320","0","54.3094","-1.2555","-19.95","0.5431","52.4884","4.6326","127.6411","-6.8039","15.8736","22","9","7","3","-7.9545","4.3771","reject"
"ETH","30","70","85","2","2565","2565","1374","1191","0","53.5673","-2.605","-36.75","0.5357","51.6333","3.6133","133.3585","-6.3994","14.0934","24","9","7","2","-9.8067","3.7368","reject"
"ETH","30","70","90","2","2281","2281","1218","1063","0","53.3976","-2.9134","-36.55","0.534","51.3464","3.2454","139.0811","-6.9635","12.533","25","9","7","2","-14.8239","3.9872","reject"
"ETH","30","70","95","2","2024","2024","1087","937","0","53.7055","-2.3536","-26.2","0.5371","51.5282","3.3342","145.0097","-5.9691","11.1209","29","9","7","3","-14.3265","6.5341","reject"
"ETH","30","70","100","2","1831","1831","992","839","0","54.178","-1.4945","-15.05","0.5418","51.8894","3.5756","150.0127","-5.5755","10.0604","24","9","7","2","-12.2995","3.7788","reject"
"ETH","30","60","0","1","52416","52258","27495","24763","158","52.614","-4.3252","-1246.9","0.5261","52.1857","11.951","23.5621","-0.5674","288","46","11","7","0","-5.9364","-2.8062","reject"
"ETH","30","60","5","2","41774","41669","22159","19510","105","53.1786","-3.3033","-758.95","0.5318","52.6992","12.977","28.9333","-0.7246","229.5275","39","11","7","1","-5.7202","0.1336","reject"
"ETH","30","60","10","2","32602","32529","17469","15060","73","53.7028","-2.3532","-421.95","0.537","53.1606","13.3568","34.9913","-1.0101","179.1319","43","11","7","1","-4.1998","1.4303","reject"
"ETH","30","60","15","2","25260","25210","13728","11482","50","54.4546","-0.9897","-137.5","0.5445","53.8392","14.1457","41.5625","-1.3929","138.7912","43","11","7","3","-2.3285","3.6944","reject"
"ETH","30","60","20","2","19752","19713","10776","8937","39","54.6644","-0.6089","-66.15","0.5466","53.9686","13.098","48.3029","-1.9163","108.5275","45","11","7","2","-2.6278","4.4487","reject"
"ETH","30","60","25","2","15667","15639","8569","7070","28","54.7925","-0.3766","-32.45","0.5479","54.0114","11.9866","55.0722","-2.5946","86.0824","40","11","7","3","-2.6297","4.2053","reject"
"ETH","30","60","30","2","12536","12519","6879","5640","17","54.9485","-0.0935","-6.45","0.5495","54.0755","11.0735","61.9836","-3.008","68.8791","36","11","7","4","-2.205","4.2875","reject"
"ETH","30","60","35","2","10175","10164","5589","4575","11","54.9882","-0.0214","-1.2","0.5499","54.0193","10.0579","68.8531","-3.772","55.9066","33","11","7","4","-4.5808","7.5325","reject"
"ETH","30","60","40","2","8410","8401","4623","3778","9","55.0292","0.053","2.45","0.5503","53.9633","9.2192","75.4641","-4.0483","46.2088","31","10","7","5","-4.9545","4.4776","watch_only"
"ETH","30","60","45","2","6994","6988","3856","3132","6","55.1803","0.3276","12.6","0.5518","54.0118","8.6609","82.1551","-4.5929","38.4286","26","9","7","4","-5.1649","3.0228","watch_only"
"ETH","30","60","50","2","5941","5938","3296","2642","3","55.5069","0.9212","30.1","0.5551","54.2397","8.4871","88.3105","-4.9618","32.6429","31","9","7","3","-6.1728","4.2541","reject"
"ETH","30","60","55","2","5044","5041","2788","2253","3","55.3065","0.5569","15.45","0.5531","53.9305","7.5352","94.6908","-5.1323","27.7143","23","9","7","4","-4.8589","4.942","watch_only"
"ETH","30","60","60","2","4287","4285","2354","1931","2","54.9358","-0.1166","-2.75","0.5494","53.4423","6.462","101.2858","-5.5965","23.5549","23","9","7","4","-9.7594","10.0076","reject"
"ETH","30","60","65","2","3679","3678","2019","1659","1","54.894","-0.1927","-3.9","0.5489","53.2815","5.936","107.7231","-5.8432","20.2143","23","9","7","4","-11.1665","11.1111","reject"
"ETH","30","60","70","2","3206","3206","1734","1472","0","54.0861","-1.6617","-29.3","0.5409","52.3572","4.6272","113.6765","-6.5498","17.6154","21","11","7","1","-5.2413","2.7668","reject"
"ETH","30","60","75","2","2790","2790","1497","1293","0","53.6559","-2.4438","-37.5","0.5366","51.8018","3.8621","119.8545","-6.2843","15.3297","19","10","7","1","-7.438","1.0101","reject"
"ETH","30","60","80","2","2453","2453","1314","1139","0","53.5671","-2.6053","-35.15","0.5357","51.5894","3.5334","125.6989","-6.171","13.478","21","10","7","1","-8.7137","2.6103","reject"
"ETH","30","60","85","2","2160","2160","1162","998","0","53.7963","-2.1886","-26","0.538","51.6889","3.5287","131.5303","-6.7305","11.8681","19","9","7","3","-13.4199","3.4133","reject"
"ETH","30","60","90","2","1908","1908","1027","881","0","53.826","-2.1346","-22.4","0.5383","51.5836","3.3424","137.3517","-5.416","10.4835","19","8","7","3","-13.3192","3.8961","reject"
"ETH","30","60","95","2","1691","1691","903","788","0","53.4004","-2.9084","-27.05","0.534","51.0177","2.7966","143.0973","-4.8442","9.2912","20","8","7","2","-12.8269","0.7809","reject"
"ETH","30","60","100","2","1510","1510","814","696","0","53.9073","-1.9868","-16.5","0.5391","51.3863","3.0366","148.5685","-5.4754","8.2967","17","7","7","1","-10.6317","2.6815","reject"
"ETH","30","50","0","1","52416","52258","27513","24745","158","52.6484","-4.2628","-1228.9","0.5265","52.2201","12.1085","21.4821","-0.4668","288","44","11","7","0","-5.7531","-2.5116","reject"
"ETH","30","50","5","2","40809","40705","21652","19053","104","53.1925","-3.278","-735.75","0.5319","52.7075","12.882","26.8933","-0.6127","224.2253","46","11","7","1","-5.4723","0.6645","reject"
"ETH","30","50","10","2","31077","31010","16751","14259","67","54.0181","-1.7815","-304.5","0.5402","53.4629","14.1513","32.9947","-0.8987","170.7527","48","11","7","1","-3.0378","2.5875","reject"
"ETH","30","50","15","2","23539","23491","12800","10691","48","54.489","-0.9273","-120.05","0.5449","53.8514","13.7602","39.594","-1.324","129.3352","47","11","7","2","-2.9288","4.5543","reject"
"ETH","30","50","20","2","18046","18013","9878","8135","33","54.8382","-0.2937","-29.15","0.5484","54.1105","12.9869","46.3541","-1.9036","99.1538","40","11","7","3","-2.6337","4.1879","reject"
"ETH","30","50","25","2","13989","13967","7692","6275","22","55.0727","0.1319","10.15","0.5507","54.2464","11.99","53.3143","-2.4583","76.8626","36","11","7","4","-2.9709","6.3264","watch_only"
"ETH","30","50","30","2","11069","11056","6101","4955","13","55.1827","0.3318","20.2","0.5518","54.2541","10.899","60.1566","-3.0314","60.8187","27","10","7","5","-4.8845","5.8994","watch_only"
"ETH","30","50","35","2","8864","8852","4891","3961","12","55.2531","0.4595","22.4","0.5525","54.2151","9.8847","67.0674","-3.5133","48.7033","28","10","7","5","-4.6258","3.1918","watch_only"
"ETH","30","50","40","2","7251","7242","4009","3233","9","55.3576","0.6494","25.9","0.5536","54.2101","9.1187","73.6804","-3.8603","39.8407","35","9","7","5","-5.5325","3.8961","watch_only"
"ETH","30","50","45","2","6021","6015","3332","2683","6","55.3948","0.7172","23.75","0.5539","54.1356","8.3681","80.0687","-4.3968","33.0824","25","9","7","5","-5.2928","3.1407","watch_only"
"ETH","30","50","50","2","5031","5028","2788","2240","3","55.4495","0.8168","22.6","0.5545","54.072","7.7283","86.4951","-4.4606","27.6429","23","9","7","5","-3.9536","6.274","watch_only"
"ETH","30","50","55","2","4229","4226","2319","1907","3","54.8746","-0.2279","-5.3","0.5487","53.3705","6.3377","92.9503","-4.455","23.2363","22","12","7","4","-7.3084","7.2261","reject"
"ETH","30","50","60","2","3557","3556","1940","1616","1","54.5557","-0.8076","-15.8","0.5456","52.9151","5.4333","99.7001","-4.9119","19.544","23","10","7","3","-6.3361","8.716","reject"
"ETH","30","50","65","2","3056","3056","1657","1399","0","54.2212","-1.416","-23.8","0.5422","52.4506","4.6671","105.8193","-5.0822","16.7912","23","10","7","3","-6.2793","3.8961","reject"
"ETH","30","50","70","2","2659","2659","1439","1220","0","54.1181","-1.6035","-23.45","0.5412","52.2195","4.247","111.5739","-5.0384","14.6099","19","9","7","3","-9.0909","1.9692","reject"
"ETH","30","50","75","2","2314","2314","1242","1072","0","53.6733","-2.4122","-30.7","0.5367","51.6371","3.534","117.4101","-5.7697","12.7143","18","8","7","2","-11.0251","4.1322","reject"
"ETH","30","50","80","2","2029","2029","1090","939","0","53.721","-2.3254","-25.95","0.5372","51.5465","3.3522","123.0414","-5.7069","11.1484","18","8","7","2","-6.7599","2.0408","reject"
"ETH","30","50","85","2","1761","1761","947","814","0","53.7763","-2.225","-21.55","0.5378","51.4419","3.1694","129.1943","-5.7979","9.6758","19","8","7","1","-9.0909","4.14","reject"
"ETH","30","50","90","2","1549","1549","833","716","0","53.7766","-2.2243","-18.95","0.5378","51.2874","2.9728","134.9309","-4.804","8.511","20","7","7","2","-10.8875","4.03","reject"
