"sample_number","sample_utc","asset","market_slug","market_id","market_start_utc","market_end_utc","seconds_to_start","seconds_from_start","seconds_to_end","outcome","token_id","best_bid","best_bid_size","best_ask","best_ask_size","spread","bid_levels","ask_levels","top5_bid_size","top5_ask_size","total_bid_size","total_ask_size","book_timestamp","book_market","binance_price","start_reference_price","move_from_start_bps","error"
"7","2026-06-18T18:03:29.0435694+00:00","SOL","sol-updown-5m-1781805300","2584777","2026-06-18T17:55:00.0000000+00:00","2026-06-18T18:00:00.0000000+00:00","-509.044","509.044","-209.044","Up","43590587833960170489458633973229110190958133890499213708362021339678110080916",,,,,,"0","0",,,,,"","","68.53000000","68.66000000","-18.933877075444217885231576000","The remote server returned an error: (404) Not Found."
"7","2026-06-18T18:03:29.0435694+00:00","SOL","sol-updown-5m-1781805300","2584777","2026-06-18T17:55:00.0000000+00:00","2026-06-18T18:00:00.0000000+00:00","-509.044","509.044","-209.044","Down","64729861947531231910320495939117410106727761033132301855694367299130238199956",,,,,,"0","0",,,,,"","","68.53000000","68.66000000","-18.933877075444217885231576000","The remote server returned an error: (404) Not Found."
"7","2026-06-18T18:03:29.0435694+00:00","SOL","sol-updown-5m-1781805600","2584847","2026-06-18T18:00:00.0000000+00:00","2026-06-18T18:05:00.0000000+00:00","-209.044","209.044","90.956","Up","92887202688210559890269037787373548518364039356424906092889842946664474809719","0.1","92","0.11","85.89","0.01","10","89","520.12","271.39","2709.70","6859.52","1781805809871","0x240208a76cd02c37591e0b118ddd74d7caed524a1b0740d840fa5956862c2e6f","68.53000000","68.66000000","-18.933877075444217885231576000",""
"7","2026-06-18T18:03:29.0435694+00:00","SOL","sol-updown-5m-1781805600","2584847","2026-06-18T18:00:00.0000000+00:00","2026-06-18T18:05:00.0000000+00:00","-209.044","209.044","90.956","Down","42158671632333916299715271514496933316667556269910783091936524939668698929488","0.89","85.89","0.9","92","0.01","89","10","271.39","520.12","6869.52","2704.70","1781805810050","0x240208a76cd02c37591e0b118ddd74d7caed524a1b0740d840fa5956862c2e6f","68.53000000","68.66000000","-18.933877075444217885231576000",""
"7","2026-06-18T18:03:29.0435694+00:00","ETH","eth-updown-5m-1781805600","2584849","2026-06-18T18:00:00.0000000+00:00","2026-06-18T18:05:00.0000000+00:00","-209.044","209.044","90.956","Up","54440108909645803563712017609209311553790634574167288046576126967603211899968","0.49","96.32","0.5","142","0.01","49","50","598.09","1058.8","15661.27","18210.99","1781805810188","0x5321af2dd99ba82f4abd95b18c702fb05268b58967ad15b3afa0fa94ceb284f1","1679.45000000","1679.79000000","-2.0240625316259770566558920000",""
"7","2026-06-18T18:03:29.0435694+00:00","ETH","eth-updown-5m-1781805600","2584849","2026-06-18T18:00:00.0000000+00:00","2026-06-18T18:05:00.0000000+00:00","-209.044","209.044","90.956","Down","110358233053529115025378425927539828974870137637838800989881295649187961418248","0.5","40","0.51","177.38","0.01","50","49","946.8","684.15","18568.89","16217.33","1781805810321","0x5321af2dd99ba82f4abd95b18c702fb05268b58967ad15b3afa0fa94ceb284f1","1679.45000000","1679.79000000","-2.0240625316259770566558920000",""
"7","2026-06-18T18:03:29.0435694+00:00","BTC","btc-updown-5m-1781805600","2584851","2026-06-18T18:00:00.0000000+00:00","2026-06-18T18:05:00.0000000+00:00","-209.044","209.044","90.956","Up","69551560445088382754714827577620718235813378023082728222424940352395440970822","0.86","559.8","0.87","643.88","0.01","86","13","3245.74","4485.39","58570.86","22052.82","1781805810530","0xba71c99d7fb34fe556a1fa3203307333821ff8ed1d5297b70313adbdf2ff9b26","62654.00000000","62631.60000000","3.5764693860607105678283810000",""
"7","2026-06-18T18:03:29.0435694+00:00","BTC","btc-updown-5m-1781805600","2584851","2026-06-18T18:00:00.0000000+00:00","2026-06-18T18:05:00.0000000+00:00","-209.044","209.044","90.956","Down","20195300913110956058442138189418940832885706023824964145401620330744384196382","0.13","218.66","0.14","1051.79","0.01","13","86","3849.17","3655.85","21436.60","58387.46","1781805810685","0xba71c99d7fb34fe556a1fa3203307333821ff8ed1d5297b70313adbdf2ff9b26","62654.00000000","62631.60000000","3.5764693860607105678283810000",""
"7","2026-06-18T18:03:29.0435694+00:00","ETH","eth-updown-5m-1781805900","2584884","2026-06-18T18:05:00.0000000+00:00","2026-06-18T18:10:00.0000000+00:00","90.956","-90.956","390.956","Up","87638470687256180789625872353959436232072330222476306766552913512268745202636","0.51","95.05","0.52","10.66","0.01","51","48","375.20","901.44","25416.62","25413.98","1781805807574","0xc4848f78d533e55544fdde0ded280ad7ca5126882d67812d9248377570186e23","1679.45000000",,,""
"7","2026-06-18T18:03:29.0435694+00:00","ETH","eth-updown-5m-1781805900","2584884","2026-06-18T18:05:00.0000000+00:00","2026-06-18T18:10:00.0000000+00:00","90.956","-90.956","390.956","Down","6433665683337383870393395622078943490078528184181542297078329973561292970114","0.48","10.66","0.49","95.05","0.01","48","51","901.44","375.20","25413.98","25416.62","1781805807574","0xc4848f78d533e55544fdde0ded280ad7ca5126882d67812d9248377570186e23","1679.45000000",,,""
"7","2026-06-18T18:03:29.0435694+00:00","BTC","btc-updown-5m-1781805900","2584885","2026-06-18T18:05:00.0000000+00:00","2026-06-18T18:10:00.0000000+00:00","90.956","-90.956","390.956","Up","84992519852971935377829666695110129200269350761576584997248599646134881919776","0.5","1280.25","0.51","268.82","0.01","50","49","2626.27","2527.98","48205.70","52125.19","1781805811008","0x8506535a52f6b682f53f20d77739545978544028b27e4ab3c2609a3b21b32096","62654.00000000",,,""
"7","2026-06-18T18:03:29.0435694+00:00","BTC","btc-updown-5m-1781805900","2584885","2026-06-18T18:05:00.0000000+00:00","2026-06-18T18:10:00.0000000+00:00","90.956","-90.956","390.956","Down","42465430903139473100546293101713411666359504294071645838614940811631751292310","0.49","268.82","0.5","1280.25","0.01","49","50","2527.98","2626.27","52125.19","48205.70","1781805811009","0x8506535a52f6b682f53f20d77739545978544028b27e4ab3c2609a3b21b32096","62654.00000000",,,""
"7","2026-06-18T18:03:29.0435694+00:00","SOL","sol-updown-5m-1781805900","2584886","2026-06-18T18:05:00.0000000+00:00","2026-06-18T18:10:00.0000000+00:00","90.956","-90.956","390.956","Up","17918595972159669296704757368041046382807284320771970511236606858231649587146","0.51","35.05","0.52","5.05","0.01","51","48","149.20","513.24","14098.16","14106.50","1781805811004","0x6fe6c50e9739f3ec9f319c15d99b69bf1a986466f2ad035b006f6343b0fe7078","68.53000000",,,""
"7","2026-06-18T18:03:29.0435694+00:00","SOL","sol-updown-5m-1781805900","2584886","2026-06-18T18:05:00.0000000+00:00","2026-06-18T18:10:00.0000000+00:00","90.956","-90.956","390.956","Down","19093975118609871406874996908570798158581047681193006965676263914632124416327","0.48","5.05","0.49","35.05","0.01","48","51","513.24","149.20","14106.50","14098.16","1781805811004","0x6fe6c50e9739f3ec9f319c15d99b69bf1a986466f2ad035b006f6343b0fe7078","68.53000000",,,""
"8","2026-06-18T18:04:02.3288984+00:00","BTC","btc-updown-5m-1781805300","2584774","2026-06-18T17:55:00.0000000+00:00","2026-06-18T18:00:00.0000000+00:00","-542.329","542.329","-242.329","Up","100366993284555439229136263731142874057115468471011666953870421192847222766172",,,,,,"0","0",,,,,"","","62597.04000000","62631.60000000","-5.517981338493667733220930000","The remote server returned an error: (404) Not Found."
"8","2026-06-18T18:04:02.3288984+00:00","BTC","btc-updown-5m-1781805300","2584774","2026-06-18T17:55:00.0000000+00:00","2026-06-18T18:00:00.0000000+00:00","-542.329","542.329","-242.329","Down","30945358799682125975622752445436537816479585992099959750063279707586060979279",,,,,,"0","0",,,,,"","","62597.04000000","62631.60000000","-5.517981338493667733220930000","The remote server returned an error: (404) Not Found."
"8","2026-06-18T18:04:02.3288984+00:00","ETH","eth-updown-5m-1781805300","2584775","2026-06-18T17:55:00.0000000+00:00","2026-06-18T18:00:00.0000000+00:00","-542.329","542.329","-242.329","Up","84464230807213236425016885238522598164473602253759355671732117397567158540848",,,,,,"0","0",,,,,"","","1677.33000000","1679.79000000","-14.644687728823245762863215000","The remote server returned an error: (404) Not Found."
"8","2026-06-18T18:04:02.3288984+00:00","ETH","eth-updown-5m-1781805300","2584775","2026-06-18T17:55:00.0000000+00:00","2026-06-18T18:00:00.0000000+00:00","-542.329","542.329","-242.329","Down","36868621506353927085332735174569787095878720872195622300005980530115725386975",,,,,,"0","0",,,,,"","","1677.33000000","1679.79000000","-14.644687728823245762863215000","The remote server returned an error: (404) Not Found."
"8","2026-06-18T18:04:02.3288984+00:00","SOL","sol-updown-5m-1781805300","2584777","2026-06-18T17:55:00.0000000+00:00","2026-06-18T18:00:00.0000000+00:00","-542.329","542.329","-242.329","Up","43590587833960170489458633973229110190958133890499213708362021339678110080916",,,,,,"0","0",,,,,"","","68.46000000","68.66000000","-29.129041654529565977279348000","The remote server returned an error: (404) Not Found."
"8","2026-06-18T18:04:02.3288984+00:00","SOL","sol-updown-5m-1781805300","2584777","2026-06-18T17:55:00.0000000+00:00","2026-06-18T18:00:00.0000000+00:00","-542.329","542.329","-242.329","Down","64729861947531231910320495939117410106727761033132301855694367299130238199956",,,,,,"0","0",,,,,"","","68.46000000","68.66000000","-29.129041654529565977279348000","The remote server returned an error: (404) Not Found."
"8","2026-06-18T18:04:02.3288984+00:00","SOL","sol-updown-5m-1781805600","2584847","2026-06-18T18:00:00.0000000+00:00","2026-06-18T18:05:00.0000000+00:00","-242.329","242.329","57.671","Up","92887202688210559890269037787373548518364039356424906092889842946664474809719","0.01","191.03","0.02","245.46","0.01",,"98","191.03","759.60","191.03","8037.71","1781805843646","0x240208a76cd02c37591e0b118ddd74d7caed524a1b0740d840fa5956862c2e6f","68.46000000","68.66000000","-29.129041654529565977279348000",""
"8","2026-06-18T18:04:02.3288984+00:00","SOL","sol-updown-5m-1781805600","2584847","2026-06-18T18:00:00.0000000+00:00","2026-06-18T18:05:00.0000000+00:00","-242.329","242.329","57.671","Down","42158671632333916299715271514496933316667556269910783091936524939668698929488","0.98","245.46","0.99","197.03","0.01","98",,"759.60","197.03","8032.71","197.03","1781805843762","0x240208a76cd02c37591e0b118ddd74d7caed524a1b0740d840fa5956862c2e6f","68.46000000","68.66000000","-29.129041654529565977279348000",""
"8","2026-06-18T18:04:02.3288984+00:00","ETH","eth-updown-5m-1781805600","2584849","2026-06-18T18:00:00.0000000+00:00","2026-06-18T18:05:00.0000000+00:00","-242.329","242.329","57.671","Up","54440108909645803563712017609209311553790634574167288046576126967603211899968","0.06","159.58","0.07","96.45","0.01","6","93","2806.17","719.78","4653.04","22353.46","1781805843837","0x5321af2dd99ba82f4abd95b18c702fb05268b58967ad15b3afa0fa94ceb284f1","1677.33000000","1679.79000000","-14.644687728823245762863215000",""
"8","2026-06-18T18:04:02.3288984+00:00","ETH","eth-updown-5m-1781805600","2584849","2026-06-18T18:00:00.0000000+00:00","2026-06-18T18:05:00.0000000+00:00","-242.329","242.329","57.671","Down","110358233053529115025378425927539828974870137637838800989881295649187961418248","0.93","96.45","0.94","159.58","0.0099999999999999","93","6","719.78","3406.17","22983.46","5253.04","1781805843979","0x5321af2dd99ba82f4abd95b18c702fb05268b58967ad15b3afa0fa94ceb284f1","1677.33000000","1679.79000000","-14.644687728823245762863215000",""
"8","2026-06-18T18:04:02.3288984+00:00","BTC","btc-updown-5m-1781805600","2584851","2026-06-18T18:00:00.0000000+00:00","2026-06-18T18:05:00.0000000+00:00","-242.329","242.329","57.671","Up","69551560445088382754714827577620718235813378023082728222424940352395440970822","0.44","321.61","0.45","887.39","0.01","44","55","1587.62","1894.59","43894.14","44646.76","1781805844104","0xba71c99d7fb34fe556a1fa3203307333821ff8ed1d5297b70313adbdf2ff9b26","62597.04000000","62631.60000000","-5.517981338493667733220930000",""
"8","2026-06-18T18:04:02.3288984+00:00","BTC","btc-updown-5m-1781805600","2584851","2026-06-18T18:00:00.0000000+00:00","2026-06-18T18:05:00.0000000+00:00","-242.329","242.329","57.671","Down","20195300913110956058442138189418940832885706023824964145401620330744384196382","0.46","26","0.56","321.61","0.1","46","44","1831.07","1569.78","40518.35","43884.08","1781805844237","0xba71c99d7fb34fe556a1fa3203307333821ff8ed1d5297b70313adbdf2ff9b26","62597.04000000","62631.60000000","-5.517981338493667733220930000",""
"8","2026-06-18T18:04:02.3288984+00:00","ETH","eth-updown-5m-1781805900","2584884","2026-06-18T18:05:00.0000000+00:00","2026-06-18T18:10:00.0000000+00:00","57.671","-57.671","357.671","Up","87638470687256180789625872353959436232072330222476306766552913512268745202636","0.51","106.81","0.52","11.35","0.01","51","48","376.81","732.30","24656.37","24632.66","1781805844205","0xc4848f78d533e55544fdde0ded280ad7ca5126882d67812d9248377570186e23","1677.33000000",,,""
"8","2026-06-18T18:04:02.3288984+00:00","ETH","eth-updown-5m-1781805900","2584884","2026-06-18T18:05:00.0000000+00:00","2026-06-18T18:10:00.0000000+00:00","57.671","-57.671","357.671","Down","6433665683337383870393395622078943490078528184181542297078329973561292970114","0.48","11.35","0.49","106.81","0.01","48","51","732.30","376.81","24632.66","24656.37","1781805844205","0xc4848f78d533e55544fdde0ded280ad7ca5126882d67812d9248377570186e23","1677.33000000",,,""
"8","2026-06-18T18:04:02.3288984+00:00","BTC","btc-updown-5m-1781805900","2584885","2026-06-18T18:05:00.0000000+00:00","2026-06-18T18:10:00.0000000+00:00","57.671","-57.671","357.671","Up","84992519852971935377829666695110129200269350761576584997248599646134881919776","0.51","304.81","0.52","980.69","0.01","51","48","1870.21","3492.59","47733.25","51209.22","1781805844195","0x8506535a52f6b682f53f20d77739545978544028b27e4ab3c2609a3b21b32096","62597.04000000",,,""
"8","2026-06-18T18:04:02.3288984+00:00","BTC","btc-updown-5m-1781805900","2584885","2026-06-18T18:05:00.0000000+00:00","2026-06-18T18:10:00.0000000+00:00","57.671","-57.671","357.671","Down","42465430903139473100546293101713411666359504294071645838614940811631751292310","0.48","980.69","0.49","304.81","0.01","48","51","3492.59","1870.21","51209.22","47733.25","1781805844195","0x8506535a52f6b682f53f20d77739545978544028b27e4ab3c2609a3b21b32096","62597.04000000",,,""
"8","2026-06-18T18:04:02.3288984+00:00","SOL","sol-updown-5m-1781805900","2584886","2026-06-18T18:05:00.0000000+00:00","2026-06-18T18:10:00.0000000+00:00","57.671","-57.671","357.671","Up","17918595972159669296704757368041046382807284320771970511236606858231649587146","0.51","23.72","0.52","13.1","0.01","51","48","128.72","348.46","13299.42","13322.14","1781805844758","0x6fe6c50e9739f3ec9f319c15d99b69bf1a986466f2ad035b006f6343b0fe7078","68.46000000",,,""
"8","2026-06-18T18:04:02.3288984+00:00","SOL","sol-updown-5m-1781805900","2584886","2026-06-18T18:05:00.0000000+00:00","2026-06-18T18:10:00.0000000+00:00","57.671","-57.671","357.671","Down","19093975118609871406874996908570798158581047681193006965676263914632124416327","0.48","13.1","0.49","23.72","0.01","48","51","348.46","128.72","13322.14","13299.42","1781805844758","0x6fe6c50e9739f3ec9f319c15d99b69bf1a986466f2ad035b006f6343b0fe7078","68.46000000",,,""
"9","2026-06-18T18:04:35.6721226+00:00","BTC","btc-updown-5m-1781805300","2584774","2026-06-18T17:55:00.0000000+00:00","2026-06-18T18:00:00.0000000+00:00","-575.672","575.672","-275.672","Up","100366993284555439229136263731142874057115468471011666953870421192847222766172",,,,,,"0","0",,,,,"","","62609.27000000","62631.60000000","-3.5652929192292708473039170000","The remote server returned an error: (404) Not Found."
"9","2026-06-18T18:04:35.6721226+00:00","BTC","btc-updown-5m-1781805300","2584774","2026-06-18T17:55:00.0000000+00:00","2026-06-18T18:00:00.0000000+00:00","-575.672","575.672","-275.672","Down","30945358799682125975622752445436537816479585992099959750063279707586060979279",,,,,,"0","0",,,,,"","","62609.27000000","62631.60000000","-3.5652929192292708473039170000","The remote server returned an error: (404) Not Found."
"9","2026-06-18T18:04:35.6721226+00:00","ETH","eth-updown-5m-1781805300","2584775","2026-06-18T17:55:00.0000000+00:00","2026-06-18T18:00:00.0000000+00:00","-575.672","575.672","-275.672","Up","84464230807213236425016885238522598164473602253759355671732117397567158540848",,,,,,"0","0",,,,,"","","1679.15000000","1679.79000000","-3.8100000595312509301757960000","The remote server returned an error: (404) Not Found."
"9","2026-06-18T18:04:35.6721226+00:00","ETH","eth-updown-5m-1781805300","2584775","2026-06-18T17:55:00.0000000+00:00","2026-06-18T18:00:00.0000000+00:00","-575.672","575.672","-275.672","Down","36868621506353927085332735174569787095878720872195622300005980530115725386975",,,,,,"0","0",,,,,"","","1679.15000000","1679.79000000","-3.8100000595312509301757960000","The remote server returned an error: (404) Not Found."
"9","2026-06-18T18:04:35.6721226+00:00","SOL","sol-updown-5m-1781805300","2584777","2026-06-18T17:55:00.0000000+00:00","2026-06-18T18:00:00.0000000+00:00","-575.672","575.672","-275.672","Up","43590587833960170489458633973229110190958133890499213708362021339678110080916",,,,,,"0","0",,,,,"","","68.51000000","68.66000000","-21.846781240897174482959511000","The remote server returned an error: (404) Not Found."
"9","2026-06-18T18:04:35.6721226+00:00","SOL","sol-updown-5m-1781805300","2584777","2026-06-18T17:55:00.0000000+00:00","2026-06-18T18:00:00.0000000+00:00","-575.672","575.672","-275.672","Down","64729861947531231910320495939117410106727761033132301855694367299130238199956",,,,,,"0","0",,,,,"","","68.51000000","68.66000000","-21.846781240897174482959511000","The remote server returned an error: (404) Not Found."
"9","2026-06-18T18:04:35.6721226+00:00","SOL","sol-updown-5m-1781805600","2584847","2026-06-18T18:00:00.0000000+00:00","2026-06-18T18:05:00.0000000+00:00","-275.672","275.672","24.328","Up","92887202688210559890269037787373548518364039356424906092889842946664474809719",,,"0.01","549.93",,"0","99","0","820.39","0","5445.85","1781805876762","0x240208a76cd02c37591e0b118ddd74d7caed524a1b0740d840fa5956862c2e6f","68.51000000","68.66000000","-21.846781240897174482959511000",""
"9","2026-06-18T18:04:35.6721226+00:00","SOL","sol-updown-5m-1781805600","2584847","2026-06-18T18:00:00.0000000+00:00","2026-06-18T18:05:00.0000000+00:00","-275.672","275.672","24.328","Down","42158671632333916299715271514496933316667556269910783091936524939668698929488","0.99","549.93",,,,"99","0","820.39","0","5440.85","0","1781805876936","0x240208a76cd02c37591e0b118ddd74d7caed524a1b0740d840fa5956862c2e6f","68.51000000","68.66000000","-21.846781240897174482959511000",""
"9","2026-06-18T18:04:35.6721226+00:00","ETH","eth-updown-5m-1781805600","2584849","2026-06-18T18:00:00.0000000+00:00","2026-06-18T18:05:00.0000000+00:00","-275.672","275.672","24.328","Up","54440108909645803563712017609209311553790634574167288046576126967603211899968","0.34","34.4","0.35","61.16","0.00999999999999995","34","65","534.3","254.46","8784.56","14171.96","1781805877138","0x5321af2dd99ba82f4abd95b18c702fb05268b58967ad15b3afa0fa94ceb284f1","1679.15000000","1679.79000000","-3.8100000595312509301757960000",""
"9","2026-06-18T18:04:35.6721226+00:00","ETH","eth-updown-5m-1781805600","2584849","2026-06-18T18:00:00.0000000+00:00","2026-06-18T18:05:00.0000000+00:00","-275.672","275.672","24.328","Down","110358233053529115025378425927539828974870137637838800989881295649187961418248","0.65","76.16","0.66","26","0.01","65","34","269.46","519.9","14187.26","9057.16","1781805877255","0x5321af2dd99ba82f4abd95b18c702fb05268b58967ad15b3afa0fa94ceb284f1","1679.15000000","1679.79000000","-3.8100000595312509301757960000",""
"9","2026-06-18T18:04:35.6721226+00:00","BTC","btc-updown-5m-1781805600","2584851","2026-06-18T18:00:00.0000000+00:00","2026-06-18T18:05:00.0000000+00:00","-275.672","275.672","24.328","Up","69551560445088382754714827577620718235813378023082728222424940352395440970822","0.61","9.19","0.62","309.57","0.01","61","38","173.77","1101.21","34046.68","26731.50","1781805877597","0xba71c99d7fb34fe556a1fa3203307333821ff8ed1d5297b70313adbdf2ff9b26","62609.27000000","62631.60000000","-3.5652929192292708473039170000",""
"9","2026-06-18T18:04:35.6721226+00:00","BTC","btc-updown-5m-1781805600","2584851","2026-06-18T18:00:00.0000000+00:00","2026-06-18T18:05:00.0000000+00:00","-275.672","275.672","24.328","Down","20195300913110956058442138189418940832885706023824964145401620330744384196382","0.38","351.97","0.39","9.19","0.01","38","61","1156.53","196.89","27121.82","34474.74","1781805877744","0xba71c99d7fb34fe556a1fa3203307333821ff8ed1d5297b70313adbdf2ff9b26","62609.27000000","62631.60000000","-3.5652929192292708473039170000",""
"9","2026-06-18T18:04:35.6721226+00:00","ETH","eth-updown-5m-1781805900","2584884","2026-06-18T18:05:00.0000000+00:00","2026-06-18T18:10:00.0000000+00:00","24.328","-24.328","324.328","Up","87638470687256180789625872353959436232072330222476306766552913512268745202636","0.51","115.79","0.52","47.15","0.01","51","48","330.79","988.10","23976.56","23902.92","1781805877028","0xc4848f78d533e55544fdde0ded280ad7ca5126882d67812d9248377570186e23","1679.15000000",,,""
"9","2026-06-18T18:04:35.6721226+00:00","ETH","eth-updown-5m-1781805900","2584884","2026-06-18T18:05:00.0000000+00:00","2026-06-18T18:10:00.0000000+00:00","24.328","-24.328","324.328","Down","6433665683337383870393395622078943490078528184181542297078329973561292970114","0.48","47.15","0.49","115.79","0.01","48","51","988.10","330.79","23902.92","23976.56","1781805877028","0xc4848f78d533e55544fdde0ded280ad7ca5126882d67812d9248377570186e23","1679.15000000",,,""
"9","2026-06-18T18:04:35.6721226+00:00","BTC","btc-updown-5m-1781805900","2584885","2026-06-18T18:05:00.0000000+00:00","2026-06-18T18:10:00.0000000+00:00","24.328","-24.328","324.328","Up","84992519852971935377829666695110129200269350761576584997248599646134881919776","0.51","247.4","0.52","521.22","0.01","51","48","2090.68","2733.12","46322.56","49861.09","1781805878246","0x8506535a52f6b682f53f20d77739545978544028b27e4ab3c2609a3b21b32096","62609.27000000",,,""
"9","2026-06-18T18:04:35.6721226+00:00","BTC","btc-updown-5m-1781805900","2584885","2026-06-18T18:05:00.0000000+00:00","2026-06-18T18:10:00.0000000+00:00","24.328","-24.328","324.328","Down","42465430903139473100546293101713411666359504294071645838614940811631751292310","0.48","521.22","0.49","247.4","0.01","48","51","2733.12","2090.68","49861.09","46322.56","1781805878246","0x8506535a52f6b682f53f20d77739545978544028b27e4ab3c2609a3b21b32096","62609.27000000",,,""
"9","2026-06-18T18:04:35.6721226+00:00","SOL","sol-updown-5m-1781805900","2584886","2026-06-18T18:05:00.0000000+00:00","2026-06-18T18:10:00.0000000+00:00","24.328","-24.328","324.328","Up","17918595972159669296704757368041046382807284320771970511236606858231649587146","0.51","33.72","0.52","34.99","0.01","50","48","127.72","510.35","12151.20","12118.47","1781805876012","0x6fe6c50e9739f3ec9f319c15d99b69bf1a986466f2ad035b006f6343b0fe7078","68.51000000",,,""
"9","2026-06-18T18:04:35.6721226+00:00","SOL","sol-updown-5m-1781805900","2584886","2026-06-18T18:05:00.0000000+00:00","2026-06-18T18:10:00.0000000+00:00","24.328","-24.328","324.328","Down","19093975118609871406874996908570798158581047681193006965676263914632124416327","0.48","34.99","0.49","33.72","0.01","48","50","510.35","127.72","12118.47","12151.20","1781805876012","0x6fe6c50e9739f3ec9f319c15d99b69bf1a986466f2ad035b006f6343b0fe7078","68.51000000",,,""
"10","2026-06-18T18:05:09.6552535+00:00","BTC","btc-updown-5m-1781805300","2584774","2026-06-18T17:55:00.0000000+00:00","2026-06-18T18:00:00.0000000+00:00","-609.655","609.655","-309.655","Up","100366993284555439229136263731142874057115468471011666953870421192847222766172",,,,,,"0","0",,,,,"","","62639.99000000","62631.60000000","1.3395793816539893600035760000","The remote server returned an error: (404) Not Found."
"10","2026-06-18T18:05:09.6552535+00:00","BTC","btc-updown-5m-1781805300","2584774","2026-06-18T17:55:00.0000000+00:00","2026-06-18T18:00:00.0000000+00:00","-609.655","609.655","-309.655","Down","30945358799682125975622752445436537816479585992099959750063279707586060979279",,,,,,"0","0",,,,,"","","62639.99000000","62631.60000000","1.3395793816539893600035760000","The remote server returned an error: (404) Not Found."
"10","2026-06-18T18:05:09.6552535+00:00","ETH","eth-updown-5m-1781805300","2584775","2026-06-18T17:55:00.0000000+00:00","2026-06-18T18:00:00.0000000+00:00","-609.655","609.655","-309.655","Up","84464230807213236425016885238522598164473602253759355671732117397567158540848",,,,,,"0","0",,,,,"","","1680.11000000","1679.79000000","1.9050000297656254650878980000","The remote server returned an error: (404) Not Found."
"10","2026-06-18T18:05:09.6552535+00:00","ETH","eth-updown-5m-1781805300","2584775","2026-06-18T17:55:00.0000000+00:00","2026-06-18T18:00:00.0000000+00:00","-609.655","609.655","-309.655","Down","36868621506353927085332735174569787095878720872195622300005980530115725386975",,,,,,"0","0",,,,,"","","1680.11000000","1679.79000000","1.9050000297656254650878980000","The remote server returned an error: (404) Not Found."
"10","2026-06-18T18:05:09.6552535+00:00","SOL","sol-updown-5m-1781805300","2584777","2026-06-18T17:55:00.0000000+00:00","2026-06-18T18:00:00.0000000+00:00","-609.655","609.655","-309.655","Up","43590587833960170489458633973229110190958133890499213708362021339678110080916",,,,,,"0","0",,,,,"","","68.51000000","68.66000000","-21.846781240897174482959511000","The remote server returned an error: (404) Not Found."
"10","2026-06-18T18:05:09.6552535+00:00","SOL","sol-updown-5m-1781805300","2584777","2026-06-18T17:55:00.0000000+00:00","2026-06-18T18:00:00.0000000+00:00","-609.655","609.655","-309.655","Down","64729861947531231910320495939117410106727761033132301855694367299130238199956",,,,,,"0","0",,,,,"","","68.51000000","68.66000000","-21.846781240897174482959511000","The remote server returned an error: (404) Not Found."
"10","2026-06-18T18:05:09.6552535+00:00","SOL","sol-updown-5m-1781805600","2584847","2026-06-18T18:00:00.0000000+00:00","2026-06-18T18:05:00.0000000+00:00","-309.655","309.655","-9.655","Up","92887202688210559890269037787373548518364039356424906092889842946664474809719",,,"0.01","284247.23",,"0","39","0","288284.83","0","468427.83","1781805907709","0x240208a76cd02c37591e0b118ddd74d7caed524a1b0740d840fa5956862c2e6f","68.51000000","68.66000000","-21.846781240897174482959511000",""
"10","2026-06-18T18:05:09.6552535+00:00","SOL","sol-updown-5m-1781805600","2584847","2026-06-18T18:00:00.0000000+00:00","2026-06-18T18:05:00.0000000+00:00","-309.655","309.655","-9.655","Down","42158671632333916299715271514496933316667556269910783091936524939668698929488","0.99","284247.23",,,,"39","0","288284.83","0","468427.83","0","1781805907709","0x240208a76cd02c37591e0b118ddd74d7caed524a1b0740d840fa5956862c2e6f","68.51000000","68.66000000","-21.846781240897174482959511000",""
"10","2026-06-18T18:05:09.6552535+00:00","ETH","eth-updown-5m-1781805600","2584849","2026-06-18T18:00:00.0000000+00:00","2026-06-18T18:05:00.0000000+00:00","-309.655","309.655","-9.655","Up","54440108909645803563712017609209311553790634574167288046576126967603211899968","0.99","497060.69",,,,"35","0","505058.69","0","683504.48","0","1781805910775","0x5321af2dd99ba82f4abd95b18c702fb05268b58967ad15b3afa0fa94ceb284f1","1680.11000000","1679.79000000","1.9050000297656254650878980000",""
"10","2026-06-18T18:05:09.6552535+00:00","ETH","eth-updown-5m-1781805600","2584849","2026-06-18T18:00:00.0000000+00:00","2026-06-18T18:05:00.0000000+00:00","-309.655","309.655","-9.655","Down","110358233053529115025378425927539828974870137637838800989881295649187961418248",,,"0.01","497060.69",,"0","35","0","505058.69","0","683504.48","1781805910775","0x5321af2dd99ba82f4abd95b18c702fb05268b58967ad15b3afa0fa94ceb284f1","1680.11000000","1679.79000000","1.9050000297656254650878980000",""
"10","2026-06-18T18:05:09.6552535+00:00","BTC","btc-updown-5m-1781805600","2584851","2026-06-18T18:00:00.0000000+00:00","2026-06-18T18:05:00.0000000+00:00","-309.655","309.655","-9.655","Up","69551560445088382754714827577620718235813378023082728222424940352395440970822","0.99","701008.57",,,,"59","0","706701.77","0","975014.26","0","1781805911197","0xba71c99d7fb34fe556a1fa3203307333821ff8ed1d5297b70313adbdf2ff9b26","62639.99000000","62631.60000000","1.3395793816539893600035760000",""
