created_utc	submitted_utc	expires_utc	updated_utc	market_end_utc	status	response_status	cancel_status	order_type	post_only	price	size_shares	filled_size	remaining_size	average_fill_price	filled_notional_usd	cost_basis_usd	decision_source	decision_order_ttl_seconds	configured_order_ttl_seconds	market_end_expire_before_seconds	decision_gtd_expiration_utc	decision_cancel_deadline_utc	clob_wire_gtd_expiration_utc	instant_best_bid	instant_best_ask	instant_spread	quote_age_ms	decision_delay_ms	seconds_expire_before_market_end	actual_local_ttl_seconds	updated_after_expiry_seconds	raw_response_excerpt	market_slug	order_id	live_order_id
2026-06-14T16:10:03.2063220Z	2026-06-14T16:10:05.7259060Z	2026-06-14T16:14:00.0000000Z	2026-06-14T16:14:01.7667490Z	2026-06-14T16:15:00.0000000Z	CancelFailed	live	order can't be found - already canceled or matched	GTD	False	0.5	6	0	6		0	0	simple_up_instant	237	120	60	2026-06-14T16:14:00.0000000+00:00	2026-06-14T16:14:00.0000000+00:00	2026-06-14T16:15:00.0000000+00:00	0.62	0.63	0.01	1	3206.3223	60	236.793678	1.766749	{"canceled": [], "not_canceled": {"0x6a97e2224e66bd26f32706f1e0f1516e397eb82243ba31fadc13a24d583d6f40": "order can't be found - already canceled or matched"}}	btc-updown-5m-1781453400	0x6a97e2224e66bd26f32706f1e0f1516e397eb82243ba31fadc13a24d583d6f40	54dafa49-a2f9-40a9-8f98-1260de41c3c0
2026-06-14T16:20:00.7081650Z	2026-06-14T16:20:02.5794500Z	2026-06-14T16:24:00.0000000Z	2026-06-14T16:24:03.7248180Z	2026-06-14T16:25:00.0000000Z	CancelFailed	live	order can't be found - already canceled or matched	GTD	False	0.49	6.13	0	6.13		0	0	simple_up_instant	240	120	60	2026-06-14T16:24:00.0000000+00:00	2026-06-14T16:24:00.0000000+00:00	2026-06-14T16:25:00.0000000+00:00	0.47	0.49	0.02	73	708.165	60	239.291835	3.724818	{"canceled": [], "not_canceled": {"0x4561a9e2a5ceb4988ae1551f891d6dc733bc74412c3ea5e21d12eed763b4c258": "order can't be found - already canceled or matched"}}	btc-updown-5m-1781454000	0x4561a9e2a5ceb4988ae1551f891d6dc733bc74412c3ea5e21d12eed763b4c258	7fce6641-89ec-4657-80fe-7d7bf81a6f62
2026-06-14T17:40:06.4075150Z	2026-06-14T17:40:07.8186690Z	2026-06-14T17:44:00.0000000Z	2026-06-14T17:44:01.8943870Z	2026-06-14T17:45:00.0000000Z	CancelFailed	live	order can't be found - already canceled or matched	GTD	False	0.5	6	0	6		0	0	simple_up_instant	234	120	60	2026-06-14T17:44:00.0000000+00:00	2026-06-14T17:44:00.0000000+00:00	2026-06-14T17:45:00.0000000+00:00	0.57	0.58	0.01	1440	6407.5157	60	233.592485	1.894387	{"canceled": [], "not_canceled": {"0x99b65dc5a1c3bbf189a5b7428d2120f673f8fa89a71f8edf3f9bc73407eca072": "order can't be found - already canceled or matched"}}	btc-updown-5m-1781458800	0x99b65dc5a1c3bbf189a5b7428d2120f673f8fa89a71f8edf3f9bc73407eca072	1197e335-d400-4721-88a7-cbde0c86546c
2026-06-14T18:30:24.7471920Z	2026-06-14T18:30:27.4681950Z	2026-06-14T18:34:00.0000000Z	2026-06-14T18:34:01.5217600Z	2026-06-14T18:35:00.0000000Z	CancelFailed	live	order can't be found - already canceled or matched	GTD	False	0.5	6	0	6		0	0	simple_up_instant	216	120	60	2026-06-14T18:34:00.0000000+00:00	2026-06-14T18:34:00.0000000+00:00	2026-06-14T18:35:00.0000000+00:00	0.65	0.66	0.01	251	24747.1921	60	215.252808	1.52176	{"canceled": [], "not_canceled": {"0xe245e9b92b00b8203a8bf78f9b5115cd1d8a0ab94dac410858acb8cbfc4770cf": "order can't be found - already canceled or matched"}}	btc-updown-5m-1781461800	0xe245e9b92b00b8203a8bf78f9b5115cd1d8a0ab94dac410858acb8cbfc4770cf	abd56385-4990-45ab-a0a7-ff2f8011febb
2026-06-14T18:35:02.7828430Z	2026-06-14T18:35:04.5563400Z	2026-06-14T18:39:00.0000000Z	2026-06-14T18:39:05.1320680Z	2026-06-14T18:40:00.0000000Z	CancelFailed	live	order can't be found - already canceled or matched	GTD	False	0.5	6	0	6		0	0	simple_up_instant	238	120	60	2026-06-14T18:39:00.0000000+00:00	2026-06-14T18:39:00.0000000+00:00	2026-06-14T18:40:00.0000000+00:00	0.6	0.61	0.01	1	2782.8438	60	237.217157	5.132068	{"canceled": [], "not_canceled": {"0x7ac7fc44d58cc3ebb5343686b47644d490ef05b0f470fe8e2f8626f99e8231e7": "order can't be found - already canceled or matched"}}	btc-updown-5m-1781462100	0x7ac7fc44d58cc3ebb5343686b47644d490ef05b0f470fe8e2f8626f99e8231e7	bd44e1f1-493c-4408-89f3-1b64aec771a4
2026-06-14T18:45:02.0582260Z	2026-06-14T18:45:04.7333520Z	2026-06-14T18:49:00.0000000Z	2026-06-14T18:49:02.2042060Z	2026-06-14T18:50:00.0000000Z	CancelFailed	live	order can't be found - already canceled or matched	GTD	False	0.5	6	0	6		0	0	simple_up_instant	238	120	60	2026-06-14T18:49:00.0000000+00:00	2026-06-14T18:49:00.0000000+00:00	2026-06-14T18:50:00.0000000+00:00	0.55	0.56	0.01	17	2058.2268	60	237.941774	2.204206	{"canceled": [], "not_canceled": {"0x5e1392805dec3f61dae35b69f9ddd1c5109b638ed25705e8a0e5aa8b51d7ebd2": "order can't be found - already canceled or matched"}}	btc-updown-5m-1781462700	0x5e1392805dec3f61dae35b69f9ddd1c5109b638ed25705e8a0e5aa8b51d7ebd2	de6bddaf-0370-4bd1-9b34-2140b60b8471
2026-06-14T19:15:01.3037910Z	2026-06-14T19:15:02.9008150Z	2026-06-14T19:19:00.0000000Z	2026-06-14T19:19:01.6860620Z	2026-06-14T19:20:00.0000000Z	CancelFailed	live	order can't be found - already canceled or matched	GTD	False	0.5	6	0	6		0	0	simple_up_instant	239	120	60	2026-06-14T19:19:00.0000000+00:00	2026-06-14T19:19:00.0000000+00:00	2026-06-14T19:20:00.0000000+00:00	0.58	0.59	0.01	14	1303.7913	60	238.696209	1.686062	{"canceled": [], "not_canceled": {"0xddada7caf6f0cf50a373ef89790ed2cca73e485d7245ebf3065996bb5a189568": "order can't be found - already canceled or matched"}}	btc-updown-5m-1781464500	0xddada7caf6f0cf50a373ef89790ed2cca73e485d7245ebf3065996bb5a189568	1f3d696b-cc14-424d-8c00-0c2a407c96f7
2026-06-14T19:55:12.4202530Z	2026-06-14T19:55:13.6405800Z	2026-06-14T19:59:00.0000000Z	2026-06-14T19:59:04.2812060Z	2026-06-14T20:00:00.0000000Z	CancelFailed	live	order can't be found - already canceled or matched	GTD	False	0.5	6	0	6		0	0	simple_up_instant	228	120	60	2026-06-14T19:59:00.0000000+00:00	2026-06-14T19:59:00.0000000+00:00	2026-06-14T20:00:00.0000000+00:00	0.54	0.55	0.01	1	12420.2538	60	227.579747	4.281206	{"canceled": [], "not_canceled": {"0xb0c1c4cf4f527188104a9d6e4d69e2e7b75be8eb62675899be7f6ac91765746b": "order can't be found - already canceled or matched"}}	btc-updown-5m-1781466900	0xb0c1c4cf4f527188104a9d6e4d69e2e7b75be8eb62675899be7f6ac91765746b	74aae79f-c0cd-4892-85d0-d2cbeb088b5f
2026-06-14T20:00:01.8154440Z	2026-06-14T20:00:04.7754790Z	2026-06-14T20:04:00.0000000Z	2026-06-14T20:04:04.8847550Z	2026-06-14T20:05:00.0000000Z	CancelFailed	live	order can't be found - already canceled or matched	GTD	False	0.5	6	0	6		0	0	simple_up_instant	239	120	60	2026-06-14T20:04:00.0000000+00:00	2026-06-14T20:04:00.0000000+00:00	2026-06-14T20:05:00.0000000+00:00	0.54	0.55	0.01	6	1815.444	60	238.184556	4.884755	{"canceled": [], "not_canceled": {"0x5cac237d53beafbf601d77508099def1e905b9ed55c9faf7f99836c6becd7e78": "order can't be found - already canceled or matched"}}	btc-updown-5m-1781467200	0x5cac237d53beafbf601d77508099def1e905b9ed55c9faf7f99836c6becd7e78	bd560712-4079-43f8-a8d2-81a4a96c3ca4
2026-06-14T20:20:01.9587800Z	2026-06-14T20:20:03.6368980Z	2026-06-14T20:24:00.0000000Z	2026-06-14T20:24:02.9668780Z	2026-06-14T20:25:00.0000000Z	CancelFailed	live	order can't be found - already canceled or matched	GTD	False	0.5	6	0	6		0	0	simple_up_instant	239	120	60	2026-06-14T20:24:00.0000000+00:00	2026-06-14T20:24:00.0000000+00:00	2026-06-14T20:25:00.0000000+00:00	0.56	0.57	0.01	10	1958.7809	60	238.04122	2.966878	{"canceled": [], "not_canceled": {"0x61084d287fb338971a26e51619de1f940f40d51ed899347d4962b4733980efbe": "order can't be found - already canceled or matched"}}	btc-updown-5m-1781468400	0x61084d287fb338971a26e51619de1f940f40d51ed899347d4962b4733980efbe	6fc03da4-4d24-4c66-8318-6a8df1e582ac
2026-06-14T20:35:00.8498550Z	2026-06-14T20:35:03.8364520Z	2026-06-14T20:39:00.0000000Z	2026-06-14T20:39:04.9023200Z	2026-06-14T20:40:00.0000000Z	CancelFailed	live	order can't be found - already canceled or matched	GTD	False	0.46	6.53	0	6.53		0	0	simple_up_instant	240	120	60	2026-06-14T20:39:00.0000000+00:00	2026-06-14T20:39:00.0000000+00:00	2026-06-14T20:40:00.0000000+00:00	0.45	0.46	0.01	0	849.8556	60	239.150145	4.90232	{"canceled": [], "not_canceled": {"0x78e527fa3a78dfc10ae5e2484cc13d46b7d5e041c33d56df4ca12aaa6a56b018": "order can't be found - already canceled or matched"}}	btc-updown-5m-1781469300	0x78e527fa3a78dfc10ae5e2484cc13d46b7d5e041c33d56df4ca12aaa6a56b018	9bf57806-0bc8-4e0d-81a1-bf20846e03da
2026-06-14T21:05:02.8267460Z	2026-06-14T21:05:04.7344620Z	2026-06-14T21:09:00.0000000Z	2026-06-14T21:09:03.2755140Z	2026-06-14T21:10:00.0000000Z	CancelFailed	live	order can't be found - already canceled or matched	GTD	False	0.5	6	0	6		0	0	simple_up_instant	238	120	60	2026-06-14T21:09:00.0000000+00:00	2026-06-14T21:09:00.0000000+00:00	2026-06-14T21:10:00.0000000+00:00	0.58	0.59	0.01	19	2826.7465	60	237.173254	3.275514	{"canceled": [], "not_canceled": {"0x3b87a181d012993d2a0b8a31dc5484695f7e517ab063381310299b1d0c59b77b": "order can't be found - already canceled or matched"}}	btc-updown-5m-1781471100	0x3b87a181d012993d2a0b8a31dc5484695f7e517ab063381310299b1d0c59b77b	7c9d9b4e-a7d6-4274-a3be-bc8300344471
2026-06-14T21:15:02.2272010Z	2026-06-14T21:15:03.8778360Z	2026-06-14T21:19:00.0000000Z	2026-06-14T21:19:02.4077510Z	2026-06-14T21:20:00.0000000Z	CancelFailed	live	order can't be found - already canceled or matched	GTD	False	0.47	6.39	0	6.39		0	0	simple_up_instant	238	120	60	2026-06-14T21:19:00.0000000+00:00	2026-06-14T21:19:00.0000000+00:00	2026-06-14T21:20:00.0000000+00:00	0.46	0.47	0.01	0	2227.2012	60	237.772799	2.407751	{"canceled": [], "not_canceled": {"0x2ddad66d13a73cfa1b51957e597ba6492c3b483115d8f0ae57a5ec1160accfcd": "order can't be found - already canceled or matched"}}	btc-updown-5m-1781471700	0x2ddad66d13a73cfa1b51957e597ba6492c3b483115d8f0ae57a5ec1160accfcd	adeba609-fde0-471e-879c-a6c99821b2c1
2026-06-14T21:50:21.9868650Z	2026-06-14T21:50:32.9786660Z	2026-06-14T21:54:00.0000000Z	2026-06-14T21:54:02.0401260Z	2026-06-14T21:55:00.0000000Z	CancelFailed	live	order can't be found - already canceled or matched	GTD	False	0.5	6	0	6		0	0	simple_up_instant	219	120	60	2026-06-14T21:54:00.0000000+00:00	2026-06-14T21:54:00.0000000+00:00	2026-06-14T21:55:00.0000000+00:00	0.7	0.71	0.01	3	21986.8654	60	218.013135	2.040126	{"canceled": [], "not_canceled": {"0x5affb0d0c5b7eec7177e537dfd82d5e936a5476bf93802fdaa982aa7ffc81ee2": "order can't be found - already canceled or matched"}}	btc-updown-5m-1781473800	0x5affb0d0c5b7eec7177e537dfd82d5e936a5476bf93802fdaa982aa7ffc81ee2	73cf064c-8853-41c8-9e7a-1d4e8a1989b8
2026-06-15T05:50:05.9203290Z	2026-06-15T05:50:07.5295800Z	2026-06-15T05:54:00.0000000Z	2026-06-15T05:54:02.0437710Z	2026-06-15T05:55:00.0000000Z	CancelFailed	live	order can't be found - already canceled or matched	GTD	False	0.5	6	0	6		0	0	simple_up_instant	235	120	60	2026-06-15T05:54:00.0000000+00:00	2026-06-15T05:54:00.0000000+00:00	2026-06-15T05:55:00.0000000+00:00	0.52	0.53	0.01	0	5920.3293	60	234.079671	2.043771	{"canceled": [], "not_canceled": {"0xab2a04f4e0db1f9555a35b275690d120860bf36c558d186de94583034bdb7801": "order can't be found - already canceled or matched"}}	btc-updown-5m-1781502600	0xab2a04f4e0db1f9555a35b275690d120860bf36c558d186de94583034bdb7801	ae409e29-3d4c-4328-9744-8701cd0ee2d7
2026-06-15T08:55:05.5095790Z	2026-06-15T08:55:07.5859540Z	2026-06-15T08:59:00.0000000Z	2026-06-15T08:59:27.6777010Z	2026-06-15T09:00:00.0000000Z	CancelFailed	live	order can't be found - already canceled or matched	GTD	False	0.5	6	0	6		0	0	simple_up_instant	235	120	60	2026-06-15T08:59:00.0000000+00:00	2026-06-15T08:59:00.0000000+00:00	2026-06-15T09:00:00.0000000+00:00	0.52	0.53	0.01	1249	5509.5799	60	234.490421	27.677701	{"canceled": [], "not_canceled": {"0x9e3d26bff9b96c2d44c53ed5884a6b9aa5f6bd22ff0d39f0151e35fc9902d1bb": "order can't be found - already canceled or matched"}}	btc-updown-5m-1781513700	0x9e3d26bff9b96c2d44c53ed5884a6b9aa5f6bd22ff0d39f0151e35fc9902d1bb	5f2baa4b-e845-413d-9034-2bcb5e2a807e
2026-06-15T09:15:44.9085630Z	2026-06-15T09:15:50.7510240Z	2026-06-15T09:19:00.0000000Z	2026-06-15T09:19:02.6814890Z	2026-06-15T09:20:00.0000000Z	CancelFailed	live	order can't be found - already canceled or matched	GTD	False	0.5	6	0	6		0	0	simple_up_instant	196	120	60	2026-06-15T09:19:00.0000000+00:00	2026-06-15T09:19:00.0000000+00:00	2026-06-15T09:20:00.0000000+00:00	0.79	0.8	0.01	1	44908.5639	60	195.091437	2.681489	{"canceled": [], "not_canceled": {"0xa299c706dc67529bd11d886bd72d632d23396d4c276402149dc009dcdd525d95": "order can't be found - already canceled or matched"}}	btc-updown-5m-1781514900	0xa299c706dc67529bd11d886bd72d632d23396d4c276402149dc009dcdd525d95	4a1eb65e-046f-4318-9920-95f418d6b62b
2026-06-15T09:40:05.7527610Z	2026-06-15T09:40:30.0125050Z	2026-06-15T09:44:00.0000000Z	2026-06-15T09:44:01.2848510Z	2026-06-15T09:45:00.0000000Z	CancelFailed	live	order can't be found - already canceled or matched	GTD	False	0.5	6	0	6		0	0	simple_up_instant	235	120	60	2026-06-15T09:44:00.0000000+00:00	2026-06-15T09:44:00.0000000+00:00	2026-06-15T09:45:00.0000000+00:00	0.53	0.54	0.01	0	5752.7612	60	234.247239	1.284851	{"canceled": [], "not_canceled": {"0xde93c007cd489c73fd7882040b13aba27990c7def150b74696ab90f9e3215f23": "order can't be found - already canceled or matched"}}	btc-updown-5m-1781516400	0xde93c007cd489c73fd7882040b13aba27990c7def150b74696ab90f9e3215f23	dd077e03-304c-44c6-8d26-124cce4f957c
2026-06-15T10:05:45.5872060Z	2026-06-15T10:05:51.6039050Z	2026-06-15T10:09:00.0000000Z	2026-06-15T10:17:58.6660430Z	2026-06-15T10:10:00.0000000Z	CancelFailed	live	order can't be found - already canceled or matched	GTD	False	0.5	6	0	6		0	0	simple_up_instant	195	120	60	2026-06-15T10:09:00.0000000+00:00	2026-06-15T10:09:00.0000000+00:00	2026-06-15T10:10:00.0000000+00:00	0.88	0.89	0.01	1	45587.2063	60	194.412794	538.666043	{"canceled": [], "not_canceled": {"0xff664b96f8f49b78981f3ec3f13ac113faf94cb596283ac397f93434cbd78369": "order can't be found - already canceled or matched"}}	btc-updown-5m-1781517900	0xff664b96f8f49b78981f3ec3f13ac113faf94cb596283ac397f93434cbd78369	b2ae2989-1230-43a6-8f30-c1e641034dc4
2026-06-15T11:50:00.9376770Z	2026-06-15T11:50:02.5830550Z	2026-06-15T11:54:00.0000000Z	2026-06-15T11:54:02.6259640Z	2026-06-15T11:55:00.0000000Z	CancelFailed	live	order can't be found - already canceled or matched	GTD	False	0.5	6	0	6		0	0	simple_up_instant	240	120	60	2026-06-15T11:54:00.0000000+00:00	2026-06-15T11:54:00.0000000+00:00	2026-06-15T11:55:00.0000000+00:00	0.49	0.5	0.01	0	937.6774	60	239.062323	2.625964	{"canceled": [], "not_canceled": {"0x606135ff512600644d44dbad43b454c060b33f132cb3c115d060418f2769db34": "order can't be found - already canceled or matched"}}	btc-updown-5m-1781524200	0x606135ff512600644d44dbad43b454c060b33f132cb3c115d060418f2769db34	da77467c-5c3c-4525-8879-4c139dd5f1a6
2026-06-15T12:35:50.3620900Z	2026-06-15T12:35:52.1182680Z	2026-06-15T12:39:00.0000000Z	2026-06-15T12:39:04.9129950Z	2026-06-15T12:40:00.0000000Z	CancelFailed	live	order can't be found - already canceled or matched	GTD	False	0.5	6	0	6		0	0	simple_up_instant	190	120	60	2026-06-15T12:39:00.0000000+00:00	2026-06-15T12:39:00.0000000+00:00	2026-06-15T12:40:00.0000000+00:00	0.59	0.6	0.01	1370	50362.0907	60	189.63791	4.912995	{"canceled": [], "not_canceled": {"0xa655f61cb3f16733e0fd107f7dc900b07ba568da395d7affd6879be9f3d9c38f": "order can't be found - already canceled or matched"}}	btc-updown-5m-1781526900	0xa655f61cb3f16733e0fd107f7dc900b07ba568da395d7affd6879be9f3d9c38f	43d223bc-37c6-4686-8779-1247302d4ec3
2026-06-15T14:25:03.6398040Z	2026-06-15T14:25:12.1381760Z	2026-06-15T14:29:00.0000000Z	2026-06-15T14:29:04.6488410Z	2026-06-15T14:30:00.0000000Z	CancelFailed	live	order can't be found - already canceled or matched	GTD	False	0.48	6.25	0	6.25		0	0	simple_up_instant	237	120	60	2026-06-15T14:29:00.0000000+00:00	2026-06-15T14:29:00.0000000+00:00	2026-06-15T14:30:00.0000000+00:00	0.46	0.48	0.02	0	3639.8045	60	236.360196	4.648841	{"canceled": [], "not_canceled": {"0x2f85459395e1e615efd088bab34f2ed3e11df729427b13e03fd4ba3b4d57cc78": "order can't be found - already canceled or matched"}}	btc-updown-5m-1781533500	0x2f85459395e1e615efd088bab34f2ed3e11df729427b13e03fd4ba3b4d57cc78	8ef72c01-c3d1-4469-90a5-4304a8f8540d
2026-06-15T14:40:01.4727530Z	2026-06-15T14:40:03.8997580Z	2026-06-15T14:44:00.0000000Z	2026-06-15T14:44:02.6495800Z	2026-06-15T14:45:00.0000000Z	CancelFailed	live	order can't be found - already canceled or matched	GTD	False	0.5	6	0	6		0	0	simple_up_instant	239	120	60	2026-06-15T14:44:00.0000000+00:00	2026-06-15T14:44:00.0000000+00:00	2026-06-15T14:45:00.0000000+00:00	0.54	0.55	0.01	0	1472.7538	60	238.527247	2.64958	{"canceled": [], "not_canceled": {"0x2627a0b05c8f31af08ec00d36e9df7a2daf6247da9774fb0575f26621caad1bb": "order can't be found - already canceled or matched"}}	btc-updown-5m-1781534400	0x2627a0b05c8f31af08ec00d36e9df7a2daf6247da9774fb0575f26621caad1bb	9a383bf5-106b-42e7-b243-8ab55844785b
2026-06-15T15:25:02.9128290Z	2026-06-15T15:25:04.3366030Z	2026-06-15T15:29:00.0000000Z	2026-06-15T15:29:05.1099010Z	2026-06-15T15:30:00.0000000Z	CancelFailed	live	order can't be found - already canceled or matched	GTD	False	0.48	6.25	0	6.25		0	0	simple_up_instant	238	120	60	2026-06-15T15:29:00.0000000+00:00	2026-06-15T15:29:00.0000000+00:00	2026-06-15T15:30:00.0000000+00:00	0.47	0.48	0.01	668	2912.829	60	237.087171	5.109901	{"canceled": [], "not_canceled": {"0x4b0ef058c2a4d28ef76ec0bc8afbe0d987768a5c9bda5fef5c94a74c4c14850e": "order can't be found - already canceled or matched"}}	btc-updown-5m-1781537100	0x4b0ef058c2a4d28ef76ec0bc8afbe0d987768a5c9bda5fef5c94a74c4c14850e	da2f4af3-db19-4e3d-9a87-86b47f1f1262
2026-06-15T15:35:53.8654610Z	2026-06-15T15:35:55.9518080Z	2026-06-15T15:39:00.0000000Z	2026-06-15T15:39:02.4355510Z	2026-06-15T15:40:00.0000000Z	CancelFailed	live	order can't be found - already canceled or matched	GTD	False	0.5	6	0	6		0	0	simple_up_instant	187	120	60	2026-06-15T15:39:00.0000000+00:00	2026-06-15T15:39:00.0000000+00:00	2026-06-15T15:40:00.0000000+00:00	0.57	0.58	0.01	1	53865.4618	60	186.134539	2.435551	{"canceled": [], "not_canceled": {"0xdf018a0b85890a083ebfe6785b40a023cb8212c48f765045864d06f70ca371fd": "order can't be found - already canceled or matched"}}	btc-updown-5m-1781537700	0xdf018a0b85890a083ebfe6785b40a023cb8212c48f765045864d06f70ca371fd	b5b6bc7a-7ac2-4c6c-98e8-20ab89855e4c
2026-06-15T16:10:00.0133280Z	2026-06-15T16:10:02.0953400Z	2026-06-15T16:14:00.0000000Z	2026-06-15T16:14:00.7748150Z	2026-06-15T16:15:00.0000000Z	Cancelled	live	cancelled	GTD	False	0.49	6.13	0	6.13		0	0	simple_up_instant	240	120	60	2026-06-15T16:14:00.0000000+00:00	2026-06-15T16:14:00.0000000+00:00	2026-06-15T16:15:00.0000000+00:00	0.48	0.49	0.01	0	13.3284	60	239.986672	0.774815	{"canceled": ["0xb76bb101f9d8d0ffa376782dd56565f5b5f4203a9a612fdab0466996d3cffe43"], "not_canceled": {}}	btc-updown-5m-1781539800	0xb76bb101f9d8d0ffa376782dd56565f5b5f4203a9a612fdab0466996d3cffe43	1eb50027-2eeb-4a0e-9995-aa184e07c7be
2026-06-15T17:35:53.1220820Z	2026-06-15T17:35:55.5339520Z	2026-06-15T17:39:00.0000000Z	2026-06-15T17:39:04.0075560Z	2026-06-15T17:40:00.0000000Z	CancelFailed	live	order can't be found - already canceled or matched	GTD	False	0.5	6	0	6		0	0	simple_up_instant	187	120	60	2026-06-15T17:39:00.0000000+00:00	2026-06-15T17:39:00.0000000+00:00	2026-06-15T17:40:00.0000000+00:00	0.54	0.55	0.01	0	53122.0826	60	186.877918	4.007556	{"canceled": [], "not_canceled": {"0x2ac1f8895d49f3f51d0c600cc36e03a0e67b3ffb960e1f798d496c4d29e3bd8e": "order can't be found - already canceled or matched"}}	btc-updown-5m-1781544900	0x2ac1f8895d49f3f51d0c600cc36e03a0e67b3ffb960e1f798d496c4d29e3bd8e	0fd3ec0d-1e0a-4cf9-a146-6b7f63ace151
2026-06-15T18:05:42.0087110Z	2026-06-15T18:05:43.8189220Z	2026-06-15T18:09:00.0000000Z	2026-06-15T18:09:06.2320810Z	2026-06-15T18:10:00.0000000Z	CancelFailed	live	order can't be found - already canceled or matched	GTD	False	0.5	6	0	6		0	0	simple_up_instant	198	120	60	2026-06-15T18:09:00.0000000+00:00	2026-06-15T18:09:00.0000000+00:00	2026-06-15T18:10:00.0000000+00:00	0.66	0.67	0.01	1	42008.7112	60	197.991289	6.232081	{"canceled": [], "not_canceled": {"0xfa289022876411dddc1ae820538b0cac72e780b9b05c4962996d7a81dc0640db": "order can't be found - already canceled or matched"}}	btc-updown-5m-1781546700	0xfa289022876411dddc1ae820538b0cac72e780b9b05c4962996d7a81dc0640db	84dc71ad-df80-4878-a222-43443c282d0d
2026-06-15T18:45:02.4336050Z	2026-06-15T18:45:04.1805420Z	2026-06-15T18:49:00.0000000Z	2026-06-15T18:49:01.8388820Z	2026-06-15T18:50:00.0000000Z	CancelFailed	live	order can't be found - already canceled or matched	GTD	False	0.5	6	0	6		0	0	simple_up_instant	238	120	60	2026-06-15T18:49:00.0000000+00:00	2026-06-15T18:49:00.0000000+00:00	2026-06-15T18:50:00.0000000+00:00	0.52	0.53	0.01	115	2433.6058	60	237.566395	1.838882	{"canceled": [], "not_canceled": {"0xbba992c1e133817973bbc0d0e36fc397b8e22840591a27fd59c2a6f64745a144": "order can't be found - already canceled or matched"}}	btc-updown-5m-1781549100	0xbba992c1e133817973bbc0d0e36fc397b8e22840591a27fd59c2a6f64745a144	0a623ab8-eede-4ba3-a1fe-efae633e7159
2026-06-15T19:20:03.0266470Z	2026-06-15T19:20:05.1260420Z	2026-06-15T19:24:00.0000000Z	2026-06-15T19:24:05.2958960Z	2026-06-15T19:25:00.0000000Z	CancelFailed	live	order can't be found - already canceled or matched	GTD	False	0.46	6.53	0	6.53		0	0	simple_up_instant	237	120	60	2026-06-15T19:24:00.0000000+00:00	2026-06-15T19:24:00.0000000+00:00	2026-06-15T19:25:00.0000000+00:00	0.45	0.46	0.01	0	3026.6473	60	236.973353	5.295896	{"canceled": [], "not_canceled": {"0x46eb9ea834f796a268c1290e7b5a58f344843374248840f4843aaeb425a6e5e9": "order can't be found - already canceled or matched"}}	btc-updown-5m-1781551200	0x46eb9ea834f796a268c1290e7b5a58f344843374248840f4843aaeb425a6e5e9	1df239c0-095a-4085-a6ca-de612c79687c
2026-06-15T19:30:01.1740510Z	2026-06-15T19:30:03.0357590Z	2026-06-15T19:34:00.0000000Z	2026-06-15T19:34:03.3043170Z	2026-06-15T19:35:00.0000000Z	CancelFailed	live	order can't be found - already canceled or matched	GTD	False	0.5	6	0	6		0	0	simple_up_instant	239	120	60	2026-06-15T19:34:00.0000000+00:00	2026-06-15T19:34:00.0000000+00:00	2026-06-15T19:35:00.0000000+00:00	0.57	0.58	0.01	0	1174.051	60	238.825949	3.304317	{"canceled": [], "not_canceled": {"0xcb09a994c94e8de54d61d14c4c7b6d6318b153181531f9dc914bb2063d940bef": "order can't be found - already canceled or matched"}}	btc-updown-5m-1781551800	0xcb09a994c94e8de54d61d14c4c7b6d6318b153181531f9dc914bb2063d940bef	487299b3-b999-40a6-8f5c-7171bc04dd6b
2026-06-15T21:50:01.2603590Z	2026-06-15T21:50:02.4690280Z	2026-06-15T21:54:00.0000000Z	2026-06-15T21:54:04.3945770Z	2026-06-15T21:55:00.0000000Z	CancelFailed	live	order can't be found - already canceled or matched	GTD	False	0.5	6	0	6		0	0	simple_up_instant	239	120	60	2026-06-15T21:54:00.0000000+00:00	2026-06-15T21:54:00.0000000+00:00	2026-06-15T21:55:00.0000000+00:00	0.51	0.52	0.01	1	1260.359	60	238.739641	4.394577	{"canceled": [], "not_canceled": {"0x39150c22ec3245f5d04317b6f717151b13bf0622017fd9573da82e905e2e515a": "order can't be found - already canceled or matched"}}	btc-updown-5m-1781560200	0x39150c22ec3245f5d04317b6f717151b13bf0622017fd9573da82e905e2e515a	1069d9db-3f7a-467b-9c0a-7114dd51aad9
2026-06-15T23:50:02.8648410Z	2026-06-15T23:50:04.7597630Z	2026-06-15T23:54:00.0000000Z	2026-06-15T23:54:02.0013760Z	2026-06-15T23:55:00.0000000Z	CancelFailed	live	order can't be found - already canceled or matched	GTD	False	0.5	6	0	6		0	0	simple_up_instant	238	120	60	2026-06-15T23:54:00.0000000+00:00	2026-06-15T23:54:00.0000000+00:00	2026-06-15T23:55:00.0000000+00:00	0.49	0.5	0.01	434	2864.8416	60	237.135159	2.001376	{"canceled": [], "not_canceled": {"0x14a0fe426d1d1648960f5131a315ecd7729fe8fb95af9c53d0e51e7dbc78cc25": "order can't be found - already canceled or matched"}}	btc-updown-5m-1781567400	0x14a0fe426d1d1648960f5131a315ecd7729fe8fb95af9c53d0e51e7dbc78cc25	e2c49180-ad8e-4165-b250-a96949de85e4
