asset,market_id,condition_id,market_slug,market_start_utc,market_end_utc,sampled_at_utc,seconds_from_start,seconds_to_close,binance_price_usd,binance_start_price_usd,reference_move_usd,reference_move_bps,up_asset_id,up_best_bid,up_best_ask,up_mid,up_price_proxy,up_price_proxy_kind,up_book_source,up_book_age_ms,down_asset_id,down_best_bid,down_best_ask,down_mid,down_price_proxy,down_price_proxy_kind,down_book_source,down_book_age_ms,diagnostics_json
ETH,2207352,0x81d8652bd46a3d92ee2b7930cb2c4792226f9c6ce8b78dc8aeeaf35d34c97b43,eth-updown-5m-1778392500,2026-05-10 08:55:00+03,2026-05-10 09:00:00+03,2026-05-10 08:57:20.153729+03,140.154,159.84627060,2327.07000000,2326.57000000,0.50000000,2.14908642,87185620801753728261255694060887071706773958494301138636759424716451091841469,0.71000000,0.72000000,0.71500000,0.71500000,mid,clob_rest,851.64680000,58494204084584794372010519501700928719397917538262007971034083351631812302987,0.28000000,0.29000000,0.28500000,0.28500000,mid,clob_rest,1011.28140000,"{""asset_symbol"": ""ETH"", ""price_source"": ""BinanceCryptoTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""binance_symbol"": ""ETHUSDT"", ""up_book_source"": ""clob_rest"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""clob_rest"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
ETH,2207352,0x81d8652bd46a3d92ee2b7930cb2c4792226f9c6ce8b78dc8aeeaf35d34c97b43,eth-updown-5m-1778392500,2026-05-10 08:55:00+03,2026-05-10 09:00:00+03,2026-05-10 08:57:26.258488+03,146.258,153.74151170,2327.04000000,2326.57000000,0.47000000,2.02014124,87185620801753728261255694060887071706773958494301138636759424716451091841469,0.69000000,0.70000000,0.69500000,0.69500000,mid,clob_rest,748.75380000,58494204084584794372010519501700928719397917538262007971034083351631812302987,0.30000000,0.31000000,0.30500000,0.30500000,mid,clob_rest,728.48760000,"{""asset_symbol"": ""ETH"", ""price_source"": ""BinanceCryptoTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""binance_symbol"": ""ETHUSDT"", ""up_book_source"": ""clob_rest"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""clob_rest"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
ETH,2207352,0x81d8652bd46a3d92ee2b7930cb2c4792226f9c6ce8b78dc8aeeaf35d34c97b43,eth-updown-5m-1778392500,2026-05-10 08:55:00+03,2026-05-10 09:00:00+03,2026-05-10 08:57:32.297722+03,152.298,147.70227730,2327.04000000,2326.57000000,0.47000000,2.02014124,87185620801753728261255694060887071706773958494301138636759424716451091841469,0.69000000,0.70000000,0.69500000,0.69500000,mid,clob_rest,767.51150000,58494204084584794372010519501700928719397917538262007971034083351631812302987,0.30000000,0.31000000,0.30500000,0.30500000,mid,clob_rest,750.34420000,"{""asset_symbol"": ""ETH"", ""price_source"": ""BinanceCryptoTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""binance_symbol"": ""ETHUSDT"", ""up_book_source"": ""clob_rest"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""clob_rest"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
ETH,2207352,0x81d8652bd46a3d92ee2b7930cb2c4792226f9c6ce8b78dc8aeeaf35d34c97b43,eth-updown-5m-1778392500,2026-05-10 08:55:00+03,2026-05-10 09:00:00+03,2026-05-10 08:57:38.192262+03,158.192,141.80773750,2327.05000000,2326.57000000,0.48000000,2.06312297,87185620801753728261255694060887071706773958494301138636759424716451091841469,0.73000000,0.78000000,0.75500000,0.75500000,mid,clob_rest,791.60550000,58494204084584794372010519501700928719397917538262007971034083351631812302987,0.22000000,0.27000000,0.24500000,0.24500000,mid,clob_rest,795.77790000,"{""asset_symbol"": ""ETH"", ""price_source"": ""BinanceCryptoTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""binance_symbol"": ""ETHUSDT"", ""up_book_source"": ""clob_rest"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""clob_rest"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
ETH,2207352,0x81d8652bd46a3d92ee2b7930cb2c4792226f9c6ce8b78dc8aeeaf35d34c97b43,eth-updown-5m-1778392500,2026-05-10 08:55:00+03,2026-05-10 09:00:00+03,2026-05-10 08:57:44.105945+03,164.106,135.89405410,2327.04000000,2326.57000000,0.47000000,2.02014124,87185620801753728261255694060887071706773958494301138636759424716451091841469,0.77000000,0.78000000,0.77500000,0.77500000,mid,clob_rest,737.96170000,58494204084584794372010519501700928719397917538262007971034083351631812302987,0.22000000,0.23000000,0.22500000,0.22500000,mid,clob_rest,810.90310000,"{""asset_symbol"": ""ETH"", ""price_source"": ""BinanceCryptoTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""binance_symbol"": ""ETHUSDT"", ""up_book_source"": ""clob_rest"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""clob_rest"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
ETH,2207352,0x81d8652bd46a3d92ee2b7930cb2c4792226f9c6ce8b78dc8aeeaf35d34c97b43,eth-updown-5m-1778392500,2026-05-10 08:55:00+03,2026-05-10 09:00:00+03,2026-05-10 08:57:49.932012+03,169.932,130.06798800,2327.04000000,2326.57000000,0.47000000,2.02014124,87185620801753728261255694060887071706773958494301138636759424716451091841469,0.77000000,0.78000000,0.77500000,0.77500000,mid,clob_rest,796.05840000,58494204084584794372010519501700928719397917538262007971034083351631812302987,0.22000000,0.23000000,0.22500000,0.22500000,mid,clob_rest,838.78640000,"{""asset_symbol"": ""ETH"", ""price_source"": ""BinanceCryptoTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""binance_symbol"": ""ETHUSDT"", ""up_book_source"": ""clob_rest"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""clob_rest"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
ETH,2207352,0x81d8652bd46a3d92ee2b7930cb2c4792226f9c6ce8b78dc8aeeaf35d34c97b43,eth-updown-5m-1778392500,2026-05-10 08:55:00+03,2026-05-10 09:00:00+03,2026-05-10 08:57:55.852071+03,175.852,124.14792840,2327.05000000,2326.57000000,0.48000000,2.06312297,87185620801753728261255694060887071706773958494301138636759424716451091841469,0.84000000,0.85000000,0.84500000,0.84500000,mid,clob_rest,754.26030000,58494204084584794372010519501700928719397917538262007971034083351631812302987,0.13000000,0.16000000,0.14500000,0.14500000,mid,clob_rest,743.62970000,"{""asset_symbol"": ""ETH"", ""price_source"": ""BinanceCryptoTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""binance_symbol"": ""ETHUSDT"", ""up_book_source"": ""clob_rest"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""clob_rest"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
ETH,2207352,0x81d8652bd46a3d92ee2b7930cb2c4792226f9c6ce8b78dc8aeeaf35d34c97b43,eth-updown-5m-1778392500,2026-05-10 08:55:00+03,2026-05-10 09:00:00+03,2026-05-10 08:58:01.943855+03,181.944,118.05614440,2327.10000000,2326.57000000,0.53000000,2.27803161,87185620801753728261255694060887071706773958494301138636759424716451091841469,0.86000000,0.88000000,0.87000000,0.87000000,mid,clob_rest,808.01980000,58494204084584794372010519501700928719397917538262007971034083351631812302987,0.11000000,0.13000000,0.12000000,0.12000000,mid,clob_rest,782.59900000,"{""asset_symbol"": ""ETH"", ""price_source"": ""BinanceCryptoTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""binance_symbol"": ""ETHUSDT"", ""up_book_source"": ""clob_rest"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""clob_rest"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
ETH,2207352,0x81d8652bd46a3d92ee2b7930cb2c4792226f9c6ce8b78dc8aeeaf35d34c97b43,eth-updown-5m-1778392500,2026-05-10 08:55:00+03,2026-05-10 09:00:00+03,2026-05-10 08:58:07.761607+03,187.762,112.23839240,2327.18000000,2326.57000000,0.61000000,2.62188544,87185620801753728261255694060887071706773958494301138636759424716451091841469,0.91000000,0.92000000,0.91500000,0.91500000,mid,clob_rest,747.35370000,58494204084584794372010519501700928719397917538262007971034083351631812302987,0.08000000,0.09000000,0.08500000,0.08500000,mid,clob_rest,731.14780000,"{""asset_symbol"": ""ETH"", ""price_source"": ""BinanceCryptoTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""binance_symbol"": ""ETHUSDT"", ""up_book_source"": ""clob_rest"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""clob_rest"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
ETH,2207352,0x81d8652bd46a3d92ee2b7930cb2c4792226f9c6ce8b78dc8aeeaf35d34c97b43,eth-updown-5m-1778392500,2026-05-10 08:55:00+03,2026-05-10 09:00:00+03,2026-05-10 08:58:13.640299+03,193.640,106.35970020,2327.17000000,2326.57000000,0.60000000,2.57890371,87185620801753728261255694060887071706773958494301138636759424716451091841469,0.91000000,0.93000000,0.92000000,0.92000000,mid,clob_rest,802.33200000,58494204084584794372010519501700928719397917538262007971034083351631812302987,0.07000000,0.09000000,0.08000000,0.08000000,mid,clob_rest,753.41360000,"{""asset_symbol"": ""ETH"", ""price_source"": ""BinanceCryptoTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""binance_symbol"": ""ETHUSDT"", ""up_book_source"": ""clob_rest"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""clob_rest"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
ETH,2207352,0x81d8652bd46a3d92ee2b7930cb2c4792226f9c6ce8b78dc8aeeaf35d34c97b43,eth-updown-5m-1778392500,2026-05-10 08:55:00+03,2026-05-10 09:00:00+03,2026-05-10 08:58:19.434155+03,199.434,100.56584420,2327.17000000,2326.57000000,0.60000000,2.57890371,87185620801753728261255694060887071706773958494301138636759424716451091841469,0.91000000,0.93000000,0.92000000,0.92000000,mid,clob_rest,756.62260000,58494204084584794372010519501700928719397917538262007971034083351631812302987,0.07000000,0.09000000,0.08000000,0.08000000,mid,clob_rest,783.61940000,"{""asset_symbol"": ""ETH"", ""price_source"": ""BinanceCryptoTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""binance_symbol"": ""ETHUSDT"", ""up_book_source"": ""clob_rest"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""clob_rest"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
ETH,2207352,0x81d8652bd46a3d92ee2b7930cb2c4792226f9c6ce8b78dc8aeeaf35d34c97b43,eth-updown-5m-1778392500,2026-05-10 08:55:00+03,2026-05-10 09:00:00+03,2026-05-10 08:58:25.24673+03,205.247,94.75326940,2327.18000000,2326.57000000,0.61000000,2.62188544,87185620801753728261255694060887071706773958494301138636759424716451091841469,0.92000000,0.93000000,0.92500000,0.92500000,mid,clob_rest,759.75310000,58494204084584794372010519501700928719397917538262007971034083351631812302987,0.07000000,0.08000000,0.07500000,0.07500000,mid,clob_rest,739.38240000,"{""asset_symbol"": ""ETH"", ""price_source"": ""BinanceCryptoTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""binance_symbol"": ""ETHUSDT"", ""up_book_source"": ""clob_rest"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""clob_rest"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
ETH,2207352,0x81d8652bd46a3d92ee2b7930cb2c4792226f9c6ce8b78dc8aeeaf35d34c97b43,eth-updown-5m-1778392500,2026-05-10 08:55:00+03,2026-05-10 09:00:00+03,2026-05-10 08:58:31.05772+03,211.058,88.94227960,2327.41000000,2326.57000000,0.84000000,3.61046519,87185620801753728261255694060887071706773958494301138636759424716451091841469,0.92000000,0.93000000,0.92500000,0.92500000,mid,clob_rest,794.53010000,58494204084584794372010519501700928719397917538262007971034083351631812302987,0.07000000,0.08000000,0.07500000,0.07500000,mid,clob_rest,738.37530000,"{""asset_symbol"": ""ETH"", ""price_source"": ""BinanceCryptoTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""binance_symbol"": ""ETHUSDT"", ""up_book_source"": ""clob_rest"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""clob_rest"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
ETH,2207352,0x81d8652bd46a3d92ee2b7930cb2c4792226f9c6ce8b78dc8aeeaf35d34c97b43,eth-updown-5m-1778392500,2026-05-10 08:55:00+03,2026-05-10 09:00:00+03,2026-05-10 08:58:36.908761+03,216.909,83.09123830,2327.41000000,2326.57000000,0.84000000,3.61046519,87185620801753728261255694060887071706773958494301138636759424716451091841469,0.92000000,0.93000000,0.92500000,0.92500000,mid,clob_rest,748.67970000,58494204084584794372010519501700928719397917538262007971034083351631812302987,0.07000000,0.08000000,0.07500000,0.07500000,mid,clob_rest,765.82020000,"{""asset_symbol"": ""ETH"", ""price_source"": ""BinanceCryptoTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""binance_symbol"": ""ETHUSDT"", ""up_book_source"": ""clob_rest"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""clob_rest"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
ETH,2207352,0x81d8652bd46a3d92ee2b7930cb2c4792226f9c6ce8b78dc8aeeaf35d34c97b43,eth-updown-5m-1778392500,2026-05-10 08:55:00+03,2026-05-10 09:00:00+03,2026-05-10 08:58:42.909189+03,222.909,77.09081070,2327.42000000,2326.57000000,0.85000000,3.65344692,87185620801753728261255694060887071706773958494301138636759424716451091841469,0.92000000,0.93000000,0.92500000,0.92500000,mid,clob_rest,834.01180000,58494204084584794372010519501700928719397917538262007971034083351631812302987,0.07000000,0.08000000,0.07500000,0.07500000,mid,clob_rest,787.63700000,"{""asset_symbol"": ""ETH"", ""price_source"": ""BinanceCryptoTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""binance_symbol"": ""ETHUSDT"", ""up_book_source"": ""clob_rest"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""clob_rest"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
ETH,2207352,0x81d8652bd46a3d92ee2b7930cb2c4792226f9c6ce8b78dc8aeeaf35d34c97b43,eth-updown-5m-1778392500,2026-05-10 08:55:00+03,2026-05-10 09:00:00+03,2026-05-10 08:58:48.95905+03,228.959,71.04094990,2327.42000000,2326.57000000,0.85000000,3.65344692,87185620801753728261255694060887071706773958494301138636759424716451091841469,0.92000000,0.93000000,0.92500000,0.92500000,mid,clob_rest,827.41200000,58494204084584794372010519501700928719397917538262007971034083351631812302987,0.07000000,0.08000000,0.07500000,0.07500000,mid,clob_rest,803.30430000,"{""asset_symbol"": ""ETH"", ""price_source"": ""BinanceCryptoTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""binance_symbol"": ""ETHUSDT"", ""up_book_source"": ""clob_rest"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""clob_rest"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
ETH,2207352,0x81d8652bd46a3d92ee2b7930cb2c4792226f9c6ce8b78dc8aeeaf35d34c97b43,eth-updown-5m-1778392500,2026-05-10 08:55:00+03,2026-05-10 09:00:00+03,2026-05-10 08:58:54.809259+03,234.809,65.19074080,2327.42000000,2326.57000000,0.85000000,3.65344692,87185620801753728261255694060887071706773958494301138636759424716451091841469,0.95000000,0.96000000,0.95500000,0.95500000,mid,clob_rest,766.22330000,58494204084584794372010519501700928719397917538262007971034083351631812302987,0.04000000,0.05000000,0.04500000,0.04500000,mid,clob_rest,750.30230000,"{""asset_symbol"": ""ETH"", ""price_source"": ""BinanceCryptoTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""binance_symbol"": ""ETHUSDT"", ""up_book_source"": ""clob_rest"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""clob_rest"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
ETH,2207352,0x81d8652bd46a3d92ee2b7930cb2c4792226f9c6ce8b78dc8aeeaf35d34c97b43,eth-updown-5m-1778392500,2026-05-10 08:55:00+03,2026-05-10 09:00:00+03,2026-05-10 08:59:00.654068+03,240.654,59.34593180,2327.42000000,2326.57000000,0.85000000,3.65344692,87185620801753728261255694060887071706773958494301138636759424716451091841469,0.95000000,0.96000000,0.95500000,0.95500000,mid,clob_rest,780.55840000,58494204084584794372010519501700928719397917538262007971034083351631812302987,0.04000000,0.05000000,0.04500000,0.04500000,mid,clob_rest,927.14300000,"{""asset_symbol"": ""ETH"", ""price_source"": ""BinanceCryptoTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""binance_symbol"": ""ETHUSDT"", ""up_book_source"": ""clob_rest"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""clob_rest"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
ETH,2207352,0x81d8652bd46a3d92ee2b7930cb2c4792226f9c6ce8b78dc8aeeaf35d34c97b43,eth-updown-5m-1778392500,2026-05-10 08:55:00+03,2026-05-10 09:00:00+03,2026-05-10 08:59:06.586277+03,246.586,53.41372210,2327.41000000,2326.57000000,0.84000000,3.61046519,87185620801753728261255694060887071706773958494301138636759424716451091841469,0.95000000,0.96000000,0.95500000,0.95500000,mid,clob_rest,777.00780000,58494204084584794372010519501700928719397917538262007971034083351631812302987,0.04000000,0.05000000,0.04500000,0.04500000,mid,clob_rest,735.99330000,"{""asset_symbol"": ""ETH"", ""price_source"": ""BinanceCryptoTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""binance_symbol"": ""ETHUSDT"", ""up_book_source"": ""clob_rest"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""clob_rest"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
ETH,2207352,0x81d8652bd46a3d92ee2b7930cb2c4792226f9c6ce8b78dc8aeeaf35d34c97b43,eth-updown-5m-1778392500,2026-05-10 08:55:00+03,2026-05-10 09:00:00+03,2026-05-10 08:59:12.371792+03,252.372,47.62820740,2327.41000000,2326.57000000,0.84000000,3.61046519,87185620801753728261255694060887071706773958494301138636759424716451091841469,0.95000000,0.96000000,0.95500000,0.95500000,mid,clob_rest,775.15220000,58494204084584794372010519501700928719397917538262007971034083351631812302987,0.04000000,0.05000000,0.04500000,0.04500000,mid,clob_rest,754.21540000,"{""asset_symbol"": ""ETH"", ""price_source"": ""BinanceCryptoTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""binance_symbol"": ""ETHUSDT"", ""up_book_source"": ""clob_rest"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""clob_rest"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
ETH,2207352,0x81d8652bd46a3d92ee2b7930cb2c4792226f9c6ce8b78dc8aeeaf35d34c97b43,eth-updown-5m-1778392500,2026-05-10 08:55:00+03,2026-05-10 09:00:00+03,2026-05-10 08:59:18.145319+03,258.145,41.85468010,2327.41000000,2326.57000000,0.84000000,3.61046519,87185620801753728261255694060887071706773958494301138636759424716451091841469,0.99000000,,,0.99000000,bid_only,clob_rest,1118.19600000,58494204084584794372010519501700928719397917538262007971034083351631812302987,,0.01000000,,0.01000000,ask_only,clob_rest,1182.74500000,"{""asset_symbol"": ""ETH"", ""price_source"": ""BinanceCryptoTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""binance_symbol"": ""ETHUSDT"", ""up_book_source"": ""clob_rest"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""clob_rest"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
ETH,2207352,0x81d8652bd46a3d92ee2b7930cb2c4792226f9c6ce8b78dc8aeeaf35d34c97b43,eth-updown-5m-1778392500,2026-05-10 08:55:00+03,2026-05-10 09:00:00+03,2026-05-10 08:59:23.746926+03,263.747,36.25307380,2327.42000000,2326.57000000,0.85000000,3.65344692,87185620801753728261255694060887071706773958494301138636759424716451091841469,0.99000000,,,0.99000000,bid_only,clob_rest,1872.84370000,58494204084584794372010519501700928719397917538262007971034083351631812302987,,0.01000000,,0.01000000,ask_only,clob_rest,1960.53760000,"{""asset_symbol"": ""ETH"", ""price_source"": ""BinanceCryptoTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""binance_symbol"": ""ETHUSDT"", ""up_book_source"": ""clob_rest"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""clob_rest"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
ETH,2207352,0x81d8652bd46a3d92ee2b7930cb2c4792226f9c6ce8b78dc8aeeaf35d34c97b43,eth-updown-5m-1778392500,2026-05-10 08:55:00+03,2026-05-10 09:00:00+03,2026-05-10 08:59:29.729139+03,269.729,30.27086040,2327.42000000,2326.57000000,0.85000000,3.65344692,87185620801753728261255694060887071706773958494301138636759424716451091841469,0.99000000,,,0.99000000,bid_only,clob_rest,2903.07690000,58494204084584794372010519501700928719397917538262007971034083351631812302987,,0.01000000,,0.01000000,ask_only,clob_rest,2976.49580000,"{""asset_symbol"": ""ETH"", ""price_source"": ""BinanceCryptoTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""binance_symbol"": ""ETHUSDT"", ""up_book_source"": ""clob_rest"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""clob_rest"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
ETH,2207352,0x81d8652bd46a3d92ee2b7930cb2c4792226f9c6ce8b78dc8aeeaf35d34c97b43,eth-updown-5m-1778392500,2026-05-10 08:55:00+03,2026-05-10 09:00:00+03,2026-05-10 08:59:35.619672+03,275.620,24.38032720,2327.42000000,2326.57000000,0.85000000,3.65344692,87185620801753728261255694060887071706773958494301138636759424716451091841469,0.99000000,,,0.99000000,bid_only,clob_rest,1117.43820000,58494204084584794372010519501700928719397917538262007971034083351631812302987,,0.01000000,,0.01000000,ask_only,clob_rest,1208.44720000,"{""asset_symbol"": ""ETH"", ""price_source"": ""BinanceCryptoTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""binance_symbol"": ""ETHUSDT"", ""up_book_source"": ""clob_rest"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""clob_rest"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
ETH,2207352,0x81d8652bd46a3d92ee2b7930cb2c4792226f9c6ce8b78dc8aeeaf35d34c97b43,eth-updown-5m-1778392500,2026-05-10 08:55:00+03,2026-05-10 09:00:00+03,2026-05-10 08:59:41.549741+03,281.550,18.45025840,2327.41000000,2326.57000000,0.84000000,3.61046519,87185620801753728261255694060887071706773958494301138636759424716451091841469,0.99000000,,,0.99000000,bid_only,clob_rest,960.83150000,58494204084584794372010519501700928719397917538262007971034083351631812302987,,0.01000000,,0.01000000,ask_only,clob_rest,1027.53670000,"{""asset_symbol"": ""ETH"", ""price_source"": ""BinanceCryptoTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""binance_symbol"": ""ETHUSDT"", ""up_book_source"": ""clob_rest"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""clob_rest"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
ETH,2207352,0x81d8652bd46a3d92ee2b7930cb2c4792226f9c6ce8b78dc8aeeaf35d34c97b43,eth-updown-5m-1778392500,2026-05-10 08:55:00+03,2026-05-10 09:00:00+03,2026-05-10 08:59:47.362188+03,287.362,12.63781180,2327.41000000,2326.57000000,0.84000000,3.61046519,87185620801753728261255694060887071706773958494301138636759424716451091841469,0.99000000,,,0.99000000,bid_only,clob_rest,1052.08120000,58494204084584794372010519501700928719397917538262007971034083351631812302987,,0.01000000,,0.01000000,ask_only,clob_rest,1119.73520000,"{""asset_symbol"": ""ETH"", ""price_source"": ""BinanceCryptoTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""binance_symbol"": ""ETHUSDT"", ""up_book_source"": ""clob_rest"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""clob_rest"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
ETH,2207352,0x81d8652bd46a3d92ee2b7930cb2c4792226f9c6ce8b78dc8aeeaf35d34c97b43,eth-updown-5m-1778392500,2026-05-10 08:55:00+03,2026-05-10 09:00:00+03,2026-05-10 08:59:53.213957+03,293.214,6.78604240,2327.41000000,2326.57000000,0.84000000,3.61046519,87185620801753728261255694060887071706773958494301138636759424716451091841469,0.99000000,,,0.99000000,bid_only,clob_rest,1029.51820000,58494204084584794372010519501700928719397917538262007971034083351631812302987,,0.01000000,,0.01000000,ask_only,clob_rest,1118.19470000,"{""asset_symbol"": ""ETH"", ""price_source"": ""BinanceCryptoTradeWebSocket"", ""market_active"": true, ""market_closed"": false, ""up_book_error"": null, ""binance_symbol"": ""ETHUSDT"", ""up_book_source"": ""clob_rest"", ""up_book_status"": ""found"", ""down_book_error"": null, ""market_archived"": false, ""down_book_source"": ""clob_rest"", ""down_book_status"": ""found"", ""market_accepting_orders"": true, ""market_enable_order_book"": true}"
