"Asset","StrategyName","Side","N","TriggerCondition","BetOutcome","Price","StakeUsd","Bets","Wins","Losses","WinRatePct","PnlUsd","RoiPct","FirstBetUtc","LastBetUtc","MaxConsecutiveWins","MaxConsecutiveLosses"
"BTC","BTC Down 1 Diff","Down","1","-Diff >= 1","Up","0.5","1","41","25","16","60.9756","9","21.9512","2026-04-07T18:40:00Z","2026-06-06T20:15:00Z","9","4"
"BTC","BTC Down 2 Diff","Down","2","-Diff >= 2","Up","0.5","1","27","16","11","59.2593","5","18.5185","2026-04-07T18:45:00Z","2026-04-07T21:35:00Z","3","3"
"BTC","BTC Down 3 Diff","Down","3","-Diff >= 3","Up","0.5","1","15","11","4","73.3333","7","46.6667","2026-04-07T18:50:00Z","2026-04-07T21:30:00Z","5","2"
"BTC","BTC Down 4 Diff","Down","4","-Diff >= 4","Up","0.5","1","5","4","1","80","3","60","2026-04-07T18:55:00Z","2026-04-07T20:55:00Z","3","1"
"BTC","BTC Down 5 Diff","Down","5","-Diff >= 5","Up","0.5","1","1","1","0","100","1","100","2026-04-07T19:40:00Z","2026-04-07T19:40:00Z","1","0"
"BTC","BTC Down 6 Diff","Down","6","-Diff >= 6","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 7 Diff","Down","7","-Diff >= 7","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 8 Diff","Down","8","-Diff >= 8","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 9 Diff","Down","9","-Diff >= 9","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 10 Diff","Down","10","-Diff >= 10","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 11 Diff","Down","11","-Diff >= 11","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 12 Diff","Down","12","-Diff >= 12","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 13 Diff","Down","13","-Diff >= 13","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 14 Diff","Down","14","-Diff >= 14","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 15 Diff","Down","15","-Diff >= 15","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 16 Diff","Down","16","-Diff >= 16","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 17 Diff","Down","17","-Diff >= 17","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 18 Diff","Down","18","-Diff >= 18","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 19 Diff","Down","19","-Diff >= 19","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 20 Diff","Down","20","-Diff >= 20","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 21 Diff","Down","21","-Diff >= 21","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 22 Diff","Down","22","-Diff >= 22","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 23 Diff","Down","23","-Diff >= 23","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 24 Diff","Down","24","-Diff >= 24","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 25 Diff","Down","25","-Diff >= 25","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 26 Diff","Down","26","-Diff >= 26","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 27 Diff","Down","27","-Diff >= 27","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 28 Diff","Down","28","-Diff >= 28","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 29 Diff","Down","29","-Diff >= 29","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 30 Diff","Down","30","-Diff >= 30","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 31 Diff","Down","31","-Diff >= 31","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 32 Diff","Down","32","-Diff >= 32","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 33 Diff","Down","33","-Diff >= 33","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 34 Diff","Down","34","-Diff >= 34","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 35 Diff","Down","35","-Diff >= 35","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 36 Diff","Down","36","-Diff >= 36","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 37 Diff","Down","37","-Diff >= 37","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 38 Diff","Down","38","-Diff >= 38","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 39 Diff","Down","39","-Diff >= 39","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 40 Diff","Down","40","-Diff >= 40","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 41 Diff","Down","41","-Diff >= 41","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 42 Diff","Down","42","-Diff >= 42","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 43 Diff","Down","43","-Diff >= 43","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 44 Diff","Down","44","-Diff >= 44","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 45 Diff","Down","45","-Diff >= 45","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 46 Diff","Down","46","-Diff >= 46","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 47 Diff","Down","47","-Diff >= 47","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 48 Diff","Down","48","-Diff >= 48","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 49 Diff","Down","49","-Diff >= 49","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 50 Diff","Down","50","-Diff >= 50","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 51 Diff","Down","51","-Diff >= 51","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 52 Diff","Down","52","-Diff >= 52","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 53 Diff","Down","53","-Diff >= 53","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 54 Diff","Down","54","-Diff >= 54","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 55 Diff","Down","55","-Diff >= 55","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 56 Diff","Down","56","-Diff >= 56","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 57 Diff","Down","57","-Diff >= 57","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 58 Diff","Down","58","-Diff >= 58","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 59 Diff","Down","59","-Diff >= 59","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 60 Diff","Down","60","-Diff >= 60","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 61 Diff","Down","61","-Diff >= 61","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 62 Diff","Down","62","-Diff >= 62","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 63 Diff","Down","63","-Diff >= 63","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 64 Diff","Down","64","-Diff >= 64","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 65 Diff","Down","65","-Diff >= 65","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 66 Diff","Down","66","-Diff >= 66","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 67 Diff","Down","67","-Diff >= 67","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 68 Diff","Down","68","-Diff >= 68","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 69 Diff","Down","69","-Diff >= 69","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 70 Diff","Down","70","-Diff >= 70","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 71 Diff","Down","71","-Diff >= 71","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 72 Diff","Down","72","-Diff >= 72","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 73 Diff","Down","73","-Diff >= 73","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 74 Diff","Down","74","-Diff >= 74","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 75 Diff","Down","75","-Diff >= 75","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 76 Diff","Down","76","-Diff >= 76","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 77 Diff","Down","77","-Diff >= 77","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 78 Diff","Down","78","-Diff >= 78","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 79 Diff","Down","79","-Diff >= 79","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 80 Diff","Down","80","-Diff >= 80","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 81 Diff","Down","81","-Diff >= 81","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 82 Diff","Down","82","-Diff >= 82","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 83 Diff","Down","83","-Diff >= 83","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 84 Diff","Down","84","-Diff >= 84","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 85 Diff","Down","85","-Diff >= 85","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 86 Diff","Down","86","-Diff >= 86","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 87 Diff","Down","87","-Diff >= 87","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 88 Diff","Down","88","-Diff >= 88","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 89 Diff","Down","89","-Diff >= 89","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 90 Diff","Down","90","-Diff >= 90","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 91 Diff","Down","91","-Diff >= 91","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 92 Diff","Down","92","-Diff >= 92","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 93 Diff","Down","93","-Diff >= 93","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 94 Diff","Down","94","-Diff >= 94","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 95 Diff","Down","95","-Diff >= 95","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 96 Diff","Down","96","-Diff >= 96","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 97 Diff","Down","97","-Diff >= 97","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 98 Diff","Down","98","-Diff >= 98","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 99 Diff","Down","99","-Diff >= 99","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 100 Diff","Down","100","-Diff >= 100","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 101 Diff","Down","101","-Diff >= 101","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 102 Diff","Down","102","-Diff >= 102","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 103 Diff","Down","103","-Diff >= 103","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 104 Diff","Down","104","-Diff >= 104","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 105 Diff","Down","105","-Diff >= 105","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 106 Diff","Down","106","-Diff >= 106","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 107 Diff","Down","107","-Diff >= 107","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 108 Diff","Down","108","-Diff >= 108","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 109 Diff","Down","109","-Diff >= 109","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 110 Diff","Down","110","-Diff >= 110","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 111 Diff","Down","111","-Diff >= 111","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 112 Diff","Down","112","-Diff >= 112","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 113 Diff","Down","113","-Diff >= 113","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 114 Diff","Down","114","-Diff >= 114","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 115 Diff","Down","115","-Diff >= 115","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 116 Diff","Down","116","-Diff >= 116","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 117 Diff","Down","117","-Diff >= 117","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 118 Diff","Down","118","-Diff >= 118","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 119 Diff","Down","119","-Diff >= 119","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 120 Diff","Down","120","-Diff >= 120","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 121 Diff","Down","121","-Diff >= 121","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 122 Diff","Down","122","-Diff >= 122","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 123 Diff","Down","123","-Diff >= 123","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 124 Diff","Down","124","-Diff >= 124","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 125 Diff","Down","125","-Diff >= 125","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 126 Diff","Down","126","-Diff >= 126","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 127 Diff","Down","127","-Diff >= 127","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 128 Diff","Down","128","-Diff >= 128","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 129 Diff","Down","129","-Diff >= 129","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 130 Diff","Down","130","-Diff >= 130","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 131 Diff","Down","131","-Diff >= 131","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 132 Diff","Down","132","-Diff >= 132","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 133 Diff","Down","133","-Diff >= 133","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 134 Diff","Down","134","-Diff >= 134","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 135 Diff","Down","135","-Diff >= 135","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 136 Diff","Down","136","-Diff >= 136","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 137 Diff","Down","137","-Diff >= 137","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 138 Diff","Down","138","-Diff >= 138","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 139 Diff","Down","139","-Diff >= 139","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 140 Diff","Down","140","-Diff >= 140","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 141 Diff","Down","141","-Diff >= 141","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 142 Diff","Down","142","-Diff >= 142","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 143 Diff","Down","143","-Diff >= 143","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 144 Diff","Down","144","-Diff >= 144","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 145 Diff","Down","145","-Diff >= 145","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 146 Diff","Down","146","-Diff >= 146","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 147 Diff","Down","147","-Diff >= 147","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 148 Diff","Down","148","-Diff >= 148","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 149 Diff","Down","149","-Diff >= 149","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Down 150 Diff","Down","150","-Diff >= 150","Up","0.5","1","0","0","0","0","0","0",,,"0","0"
"BTC","BTC Up 1 Diff","Up","1","Diff >= 1","Down","0.5","1","17505","8742","8763","49.94","-21","-0.12","2026-04-07T22:10:00Z","2026-06-07T18:35:00Z","12","12"
"BTC","BTC Up 2 Diff","Up","2","Diff >= 2","Down","0.5","1","17490","8734","8756","49.9371","-22","-0.1258","2026-04-07T22:15:00Z","2026-06-07T18:35:00Z","12","12"
"BTC","BTC Up 3 Diff","Up","3","Diff >= 3","Down","0.5","1","17469","8728","8741","49.9628","-13","-0.0744","2026-04-07T22:30:00Z","2026-06-07T18:35:00Z","12","12"
"BTC","BTC Up 4 Diff","Up","4","Diff >= 4","Down","0.5","1","17439","8714","8725","49.9685","-11","-0.0631","2026-04-07T22:35:00Z","2026-06-07T18:35:00Z","12","12"
"BTC","BTC Up 5 Diff","Up","5","Diff >= 5","Down","0.5","1","17405","8699","8706","49.9799","-7","-0.0402","2026-04-07T22:40:00Z","2026-06-07T18:35:00Z","12","12"
"BTC","BTC Up 6 Diff","Up","6","Diff >= 6","Down","0.5","1","17365","8681","8684","49.9914","-3","-0.0173","2026-04-07T22:55:00Z","2026-06-07T18:35:00Z","12","12"
"BTC","BTC Up 7 Diff","Up","7","Diff >= 7","Down","0.5","1","17311","8660","8651","50.026","9","0.052","2026-04-07T23:00:00Z","2026-06-07T18:35:00Z","12","12"
"BTC","BTC Up 8 Diff","Up","8","Diff >= 8","Down","0.5","1","17246","8628","8618","50.029","10","0.058","2026-04-07T23:15:00Z","2026-06-07T18:35:00Z","12","11"
"BTC","BTC Up 9 Diff","Up","9","Diff >= 9","Down","0.5","1","17175","8596","8579","50.0495","17","0.099","2026-04-07T23:20:00Z","2026-06-07T18:35:00Z","12","11"
"BTC","BTC Up 10 Diff","Up","10","Diff >= 10","Down","0.5","1","17106","8558","8548","50.0292","10","0.0585","2026-04-07T23:25:00Z","2026-06-07T18:35:00Z","12","11"
"BTC","BTC Up 11 Diff","Up","11","Diff >= 11","Down","0.5","1","17043","8528","8515","50.0381","13","0.0763","2026-04-07T23:30:00Z","2026-06-07T18:35:00Z","12","11"
"BTC","BTC Up 12 Diff","Up","12","Diff >= 12","Down","0.5","1","16981","8496","8485","50.0324","11","0.0648","2026-04-08T08:35:00Z","2026-06-07T18:35:00Z","12","11"
"BTC","BTC Up 13 Diff","Up","13","Diff >= 13","Down","0.5","1","16918","8467","8451","50.0473","16","0.0946","2026-04-08T11:20:00Z","2026-06-07T18:35:00Z","12","11"
"BTC","BTC Up 14 Diff","Up","14","Diff >= 14","Down","0.5","1","16848","8434","8414","50.0594","20","0.1187","2026-04-08T11:55:00Z","2026-06-07T18:35:00Z","12","11"
"BTC","BTC Up 15 Diff","Up","15","Diff >= 15","Down","0.5","1","16787","8398","8389","50.0268","9","0.0536","2026-04-08T12:40:00Z","2026-06-07T18:35:00Z","12","11"
"BTC","BTC Up 16 Diff","Up","16","Diff >= 16","Down","0.5","1","16736","8374","8362","50.0359","12","0.0717","2026-04-08T12:45:00Z","2026-06-07T18:35:00Z","12","11"
"BTC","BTC Up 17 Diff","Up","17","Diff >= 17","Down","0.5","1","16674","8348","8326","50.066","22","0.1319","2026-04-08T13:00:00Z","2026-06-07T18:35:00Z","12","11"
"BTC","BTC Up 18 Diff","Up","18","Diff >= 18","Down","0.5","1","16596","8313","8283","50.0904","30","0.1808","2026-04-08T13:05:00Z","2026-06-07T18:35:00Z","12","11"
"BTC","BTC Up 19 Diff","Up","19","Diff >= 19","Down","0.5","1","16519","8271","8248","50.0696","23","0.1392","2026-04-08T13:10:00Z","2026-06-07T18:35:00Z","12","11"
"BTC","BTC Up 20 Diff","Up","20","Diff >= 20","Down","0.5","1","16453","8237","8216","50.0638","21","0.1276","2026-04-08T16:05:00Z","2026-06-07T18:35:00Z","12","11"
"BTC","BTC Up 21 Diff","Up","21","Diff >= 21","Down","0.5","1","16385","8206","8179","50.0824","27","0.1648","2026-04-08T16:20:00Z","2026-06-07T18:35:00Z","12","11"
"BTC","BTC Up 22 Diff","Up","22","Diff >= 22","Down","0.5","1","16317","8170","8147","50.0705","23","0.141","2026-04-08T16:25:00Z","2026-06-07T18:35:00Z","12","11"
"BTC","BTC Up 23 Diff","Up","23","Diff >= 23","Down","0.5","1","16261","8139","8122","50.0523","17","0.1045","2026-04-08T16:50:00Z","2026-06-07T18:35:00Z","12","11"
"BTC","BTC Up 24 Diff","Up","24","Diff >= 24","Down","0.5","1","16200","8115","8085","50.0926","30","0.1852","2026-04-08T17:05:00Z","2026-06-07T18:35:00Z","12","11"
"BTC","BTC Up 25 Diff","Up","25","Diff >= 25","Down","0.5","1","16128","8079","8049","50.093","30","0.186","2026-04-08T17:40:00Z","2026-06-07T18:35:00Z","12","11"
"BTC","BTC Up 26 Diff","Up","26","Diff >= 26","Down","0.5","1","16056","8044","8012","50.0997","32","0.1993","2026-04-08T17:45:00Z","2026-06-07T18:35:00Z","12","11"
"BTC","BTC Up 27 Diff","Up","27","Diff >= 27","Down","0.5","1","15987","8008","7979","50.0907","29","0.1814","2026-04-08T17:50:00Z","2026-06-07T18:35:00Z","12","11"
"BTC","BTC Up 28 Diff","Up","28","Diff >= 28","Down","0.5","1","15929","7976","7953","50.0722","23","0.1444","2026-04-09T07:15:00Z","2026-06-07T18:35:00Z","12","11"
"BTC","BTC Up 29 Diff","Up","29","Diff >= 29","Down","0.5","1","15871","7951","7920","50.0977","31","0.1953","2026-04-09T07:40:00Z","2026-06-07T18:35:00Z","12","11"
"BTC","BTC Up 30 Diff","Up","30","Diff >= 30","Down","0.5","1","15809","7919","7890","50.0917","29","0.1834","2026-04-10T16:55:00Z","2026-06-07T18:35:00Z","12","11"
"BTC","BTC Up 31 Diff","Up","31","Diff >= 31","Down","0.5","1","15752","7890","7862","50.0889","28","0.1778","2026-04-10T17:00:00Z","2026-06-07T18:35:00Z","12","11"
"BTC","BTC Up 32 Diff","Up","32","Diff >= 32","Down","0.5","1","15700","7862","7838","50.0764","24","0.1529","2026-04-10T17:25:00Z","2026-06-07T17:20:00Z","12","11"
"BTC","BTC Up 33 Diff","Up","33","Diff >= 33","Down","0.5","1","15654","7838","7816","50.0703","22","0.1405","2026-04-10T17:30:00Z","2026-06-07T17:15:00Z","12","11"
"BTC","BTC Up 34 Diff","Up","34","Diff >= 34","Down","0.5","1","15606","7816","7790","50.0833","26","0.1666","2026-04-10T17:45:00Z","2026-06-05T10:00:00Z","12","11"
"BTC","BTC Up 35 Diff","Up","35","Diff >= 35","Down","0.5","1","15560","7790","7770","50.0643","20","0.1285","2026-04-10T17:50:00Z","2026-06-05T09:55:00Z","12","11"
"BTC","BTC Up 36 Diff","Up","36","Diff >= 36","Down","0.5","1","15526","7770","7756","50.0451","14","0.0902","2026-04-10T17:55:00Z","2026-06-05T03:50:00Z","12","11"
"BTC","BTC Up 37 Diff","Up","37","Diff >= 37","Down","0.5","1","15491","7756","7735","50.0678","21","0.1356","2026-04-10T18:00:00Z","2026-06-05T03:35:00Z","12","11"
"BTC","BTC Up 38 Diff","Up","38","Diff >= 38","Down","0.5","1","15453","7735","7718","50.055","17","0.11","2026-04-10T18:15:00Z","2026-06-05T03:20:00Z","12","11"
"BTC","BTC Up 39 Diff","Up","39","Diff >= 39","Down","0.5","1","15416","7718","7698","50.0649","20","0.1297","2026-04-10T18:50:00Z","2026-06-05T03:05:00Z","12","11"
"BTC","BTC Up 40 Diff","Up","40","Diff >= 40","Down","0.5","1","15376","7698","7678","50.065","20","0.1301","2026-04-10T18:55:00Z","2026-06-05T03:00:00Z","12","11"
"BTC","BTC Up 41 Diff","Up","41","Diff >= 41","Down","0.5","1","15331","7678","7653","50.0815","25","0.1631","2026-04-10T19:00:00Z","2026-06-05T02:55:00Z","12","11"
"BTC","BTC Up 42 Diff","Up","42","Diff >= 42","Down","0.5","1","15276","7653","7623","50.0982","30","0.1964","2026-04-10T19:05:00Z","2026-06-05T02:50:00Z","12","11"
"BTC","BTC Up 43 Diff","Up","43","Diff >= 43","Down","0.5","1","15219","7623","7596","50.0887","27","0.1774","2026-04-10T21:00:00Z","2026-06-05T02:45:00Z","12","11"
"BTC","BTC Up 44 Diff","Up","44","Diff >= 44","Down","0.5","1","15170","7596","7574","50.0725","22","0.145","2026-04-10T21:55:00Z","2026-06-05T02:40:00Z","12","11"
"BTC","BTC Up 45 Diff","Up","45","Diff >= 45","Down","0.5","1","15123","7574","7549","50.0827","25","0.1653","2026-04-10T22:00:00Z","2026-06-05T02:15:00Z","12","11"
"BTC","BTC Up 46 Diff","Up","46","Diff >= 46","Down","0.5","1","15079","7549","7530","50.063","19","0.126","2026-04-10T22:05:00Z","2026-06-05T02:10:00Z","12","11"
"BTC","BTC Up 47 Diff","Up","47","Diff >= 47","Down","0.5","1","15048","7530","7518","50.0399","12","0.0797","2026-04-13T04:40:00Z","2026-06-05T02:05:00Z","12","11"
"BTC","BTC Up 48 Diff","Up","48","Diff >= 48","Down","0.5","1","15026","7518","7508","50.0333","10","0.0666","2026-04-13T06:05:00Z","2026-06-05T02:00:00Z","12","11"
"BTC","BTC Up 49 Diff","Up","49","Diff >= 49","Down","0.5","1","15009","7508","7501","50.0233","7","0.0466","2026-04-13T06:10:00Z","2026-06-05T00:35:00Z","12","11"
